,sched_dep_datetime (mod),dep_time,sched_dep_time,dep_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
187,2013-01-07 06:51:00,06:52,07:00,-8.0,Virgin America,-59.0,JFK,9.0,,0.00,30.09,10.0,2.0,,,
188,2013-01-07 06:51:00,06:58,07:00,-2.0,Delta Air Lines Inc.,-51.0,JFK,9.0,,0.00,30.09,10.0,2.0,,,
189,2013-01-07 06:51:00,07:04,07:00,4.0,JetBlue Airways,-39.0,JFK,9.0,,0.00,30.09,10.0,2.0,,,
190,2013-01-07 07:51:00,07:24,07:30,-6.0,American Airlines Inc.,-58.0,JFK,8.0,,0.00,30.11,10.0,2.0,,,
191,2013-01-07 08:51:00,13:23,08:30,293.0,United Air Lines Inc.,543.0,JFK,9.0,,0.00,30.11,10.0,2.0,,,
192,2013-01-07 08:51:00,08:56,09:00,-4.0,Virgin America,-45.0,JFK,9.0,,0.00,30.11,10.0,2.0,,,
193,2013-01-07 08:51:00,09:04,09:00,4.0,American Airlines Inc.,-13.0,JFK,9.0,,0.00,30.11,10.0,2.0,,,
194,2013-01-07 08:51:00,08:58,09:00,-2.0,Delta Air Lines Inc.,-25.0,JFK,9.0,,0.00,30.11,10.0,2.0,,,
195,2013-01-07 10:51:00,11:57,10:30,87.0,American Airlines Inc.,165.0,JFK,11.0,,0.00,30.17,10.0,2.0,,,
196,2013-01-07 11:51:00,11:23,11:25,-2.0,JetBlue Airways,-42.0,JFK,11.0,,0.00,30.21,10.0,2.0,3.0,,
197,2013-01-07 11:51:00,11:23,11:30,-7.0,United Air Lines Inc.,-47.0,JFK,11.0,,0.00,30.21,10.0,2.0,3.0,,
198,2013-01-07 11:51:00,11:32,11:30,2.0,Virgin America,-25.0,JFK,11.0,,0.00,30.21,10.0,2.0,3.0,,
199,2013-01-07 11:51:00,11:59,12:00,-1.0,Delta Air Lines Inc.,-40.0,JFK,11.0,,0.00,30.21,10.0,2.0,3.0,,
200,2013-01-07 11:51:00,11:53,12:00,-7.0,American Airlines Inc.,-52.0,JFK,11.0,,0.00,30.21,10.0,2.0,3.0,,
201,2013-01-07 13:51:00,13:29,13:30,-1.0,Virgin America,-34.0,JFK,11.0,20.0,0.00,30.27,10.0,3.0,,,
202,2013-01-07 13:51:00,13:44,13:45,-1.0,American Airlines Inc.,-18.0,JFK,11.0,20.0,0.00,30.27,10.0,3.0,,,
203,2013-01-07 14:51:00,14:54,15:00,-6.0,Delta Air Lines Inc.,-21.0,JFK,16.0,23.0,0.00,30.3,10.0,2.0,,,
204,2013-01-07 15:51:00,15:47,15:40,7.0,United Air Lines Inc.,6.0,JFK,10.0,18.0,0.00,30.31,10.0,2.0,,,
205,2013-01-07 15:51:00,15:45,15:45,0.0,American Airlines Inc.,-40.0,JFK,10.0,18.0,0.00,30.31,10.0,2.0,,,
206,2013-01-07 16:51:00,16:23,16:25,-2.0,JetBlue Airways,-56.0,JFK,12.0,17.0,0.00,30.32,10.0,2.0,3.0,,
207,2013-01-07 16:51:00,16:50,16:45,5.0,American Airlines Inc.,-20.0,JFK,12.0,17.0,0.00,30.32,10.0,2.0,3.0,,
208,2013-01-07 16:51:00,17:28,16:55,33.0,Virgin America,45.0,JFK,12.0,17.0,0.00,30.32,10.0,2.0,3.0,,
209,2013-01-07 16:51:00,16:57,17:00,-3.0,Delta Air Lines Inc.,-36.0,JFK,12.0,17.0,0.00,30.32,10.0,2.0,3.0,,
210,2013-01-07 17:51:00,17:50,17:53,-3.0,United Air Lines Inc.,-11.0,JFK,12.0,,0.00,30.33,10.0,2.0,,,
211,2013-01-07 18:51:00,19:22,19:00,22.0,Delta Air Lines Inc.,6.0,JFK,10.0,,0.00,30.34,10.0,2.0,,,
212,2013-01-07 18:51:00,19:00,19:05,-5.0,American Airlines Inc.,-57.0,JFK,10.0,,0.00,30.34,10.0,2.0,,,
213,2013-01-07 19:51:00,19:59,20:00,-1.0,Virgin America,-16.0,JFK,7.0,,0.00,30.36,10.0,2.0,,,
214,2013-01-07 20:51:00,20:22,20:25,-3.0,United Air Lines Inc.,-42.0,JFK,5.0,,0.00,30.38,10.0,1.0,,,
215,2013-01-07 20:51:00,20:40,20:40,0.0,JetBlue Airways,-23.0,JFK,5.0,,0.00,30.38,10.0,1.0,,,
216,2013-01-07 20:51:00,20:58,21:00,-2.0,Delta Air Lines Inc.,-43.0,JFK,5.0,,0.00,30.38,10.0,1.0,,,
217,2013-01-07 21:51:00,21:34,21:35,-1.0,American Airlines Inc.,-32.0,JFK,5.0,,0.00,30.39,10.0,1.0,,,
218,2013-01-08 05:51:00,05:58,06:01,-3.0,United Air Lines Inc.,-31.0,JFK,7.0,,0.00,30.41,10.0,1.0,,,
219,2013-01-08 06:51:00,06:59,07:00,-1.0,Delta Air Lines Inc.,-24.0,JFK,7.0,,0.00,30.4,10.0,1.0,,,
220,2013-01-08 06:51:00,07:03,07:00,3.0,JetBlue Airways,-21.0,JFK,7.0,,0.00,30.4,10.0,1.0,,,
221,2013-01-08 06:51:00,07:11,07:05,6.0,Virgin America,-22.0,JFK,7.0,,0.00,30.4,10.0,1.0,,,
222,2013-01-08 07:51:00,07:29,07:30,-1.0,American Airlines Inc.,-25.0,JFK,6.0,,0.00,30.4,10.0,1.0,,,
223,2013-01-08 08:51:00,08:37,08:30,7.0,United Air Lines Inc.,-6.0,JFK,9.0,,0.00,30.38,10.0,1.0,,,
224,2013-01-08 08:51:00,08:53,09:00,-7.0,American Airlines Inc.,-18.0,JFK,9.0,,0.00,30.38,10.0,1.0,,,
225,2013-01-08 08:51:00,09:00,09:00,0.0,Delta Air Lines Inc.,-4.0,JFK,9.0,,0.00,30.38,10.0,1.0,,,
226,2013-01-08 08:51:00,09:05,09:00,5.0,Virgin America,-19.0,JFK,9.0,,0.00,30.38,10.0,1.0,,,
227,2013-01-08 10:51:00,11:38,10:30,68.0,American Airlines Inc.,116.0,JFK,9.0,,0.00,30.4,10.0,1.0,,,
228,2013-01-08 11:51:00,11:28,11:25,3.0,JetBlue Airways,-22.0,JFK,12.0,,0.00,30.41,10.0,2.0,,,
229,2013-01-08 11:51:00,11:30,11:30,0.0,Virgin America,-18.0,JFK,12.0,,0.00,30.41,10.0,2.0,,,
230,2013-01-08 11:51:00,11:45,11:30,15.0,United Air Lines Inc.,19.0,JFK,12.0,,0.00,30.41,10.0,2.0,,,
231,2013-01-08 11:51:00,11:58,12:00,-2.0,Delta Air Lines Inc.,-9.0,JFK,12.0,,0.00,30.41,10.0,2.0,,,
232,2013-01-08 11:51:00,11:54,12:00,-6.0,American Airlines Inc.,-25.0,JFK,12.0,,0.00,30.41,10.0,2.0,,,
233,2013-01-08 12:51:00,13:25,13:20,5.0,Virgin America,-12.0,JFK,12.0,,0.00,30.44,10.0,2.0,,,
234,2013-01-08 13:51:00,13:38,13:45,-7.0,American Airlines Inc.,-20.0,JFK,11.0,,0.00,30.45,10.0,2.0,,,
235,2013-01-08 14:51:00,14:56,15:00,-4.0,Delta Air Lines Inc.,-13.0,JFK,10.0,,0.00,30.45,10.0,2.0,,,
236,2013-01-08 15:51:00,15:48,15:40,8.0,United Air Lines Inc.,-10.0,JFK,9.0,,0.00,30.43,10.0,3.0,,,
237,2013-01-08 15:51:00,15:46,15:45,1.0,American Airlines Inc.,-18.0,JFK,9.0,,0.00,30.43,10.0,3.0,,,
238,2013-01-08 16:51:00,16:26,16:25,1.0,JetBlue Airways,-33.0,JFK,8.0,,0.00,30.38,10.0,3.0,,,
239,2013-01-08 16:51:00,17:16,16:45,31.0,American Airlines Inc.,44.0,JFK,8.0,,0.00,30.38,10.0,3.0,,,
240,2013-01-08 16:51:00,17:33,16:55,38.0,Virgin America,45.0,JFK,8.0,,0.00,30.38,10.0,3.0,,,
241,2013-01-08 16:51:00,17:00,17:00,0.0,Delta Air Lines Inc.,2.0,JFK,8.0,,0.00,30.38,10.0,3.0,,,
242,2013-01-08 17:51:00,17:52,17:53,-1.0,United Air Lines Inc.,-1.0,JFK,12.0,,0.00,30.37,10.0,4.0,,,
243,2013-01-08 18:51:00,18:58,19:00,-2.0,Delta Air Lines Inc.,-17.0,JFK,11.0,,0.00,30.36,10.0,4.0,,,
244,2013-01-08 18:51:00,18:59,19:05,-6.0,American Airlines Inc.,-33.0,JFK,11.0,,0.00,30.36,10.0,4.0,,,
245,2013-01-08 19:51:00,20:09,20:00,9.0,Virgin America,14.0,JFK,10.0,,0.00,30.37,10.0,3.0,,,
246,2013-01-08 20:51:00,20:20,20:25,-5.0,United Air Lines Inc.,4.0,JFK,11.0,,0.00,30.37,10.0,2.0,4.0,,
247,2013-01-08 20:51:00,20:38,20:40,-2.0,JetBlue Airways,-17.0,JFK,11.0,,0.00,30.37,10.0,2.0,4.0,,
248,2013-01-08 20:51:00,20:58,21:00,-2.0,Delta Air Lines Inc.,-4.0,JFK,11.0,,0.00,30.37,10.0,2.0,4.0,,
249,2013-01-08 21:51:00,21:30,21:35,-5.0,American Airlines Inc.,19.0,JFK,9.0,,0.00,30.37,10.0,2.0,4.0,,
250,2013-01-09 05:51:00,06:04,06:01,3.0,United Air Lines Inc.,11.0,JFK,5.0,,0.00,30.41,10.0,2.0,3.0,,
251,2013-01-09 06:51:00,06:58,07:00,-2.0,Delta Air Lines Inc.,-14.0,JFK,3.0,,0.00,30.39,10.0,3.0,3.0,,
252,2013-01-09 06:51:00,07:00,07:00,0.0,JetBlue Airways,-22.0,JFK,3.0,,0.00,30.39,10.0,3.0,3.0,,
253,2013-01-09 06:51:00,07:12,07:05,7.0,Virgin America,15.0,JFK,3.0,,0.00,30.39,10.0,3.0,3.0,,
254,2013-01-09 07:51:00,07:28,07:30,-2.0,American Airlines Inc.,3.0,JFK,4.0,,0.00,30.39,10.0,3.0,3.0,,
255,2013-01-09 08:51:00,08:31,08:30,1.0,United Air Lines Inc.,13.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
256,2013-01-09 08:51:00,09:00,09:00,0.0,American Airlines Inc.,-14.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
257,2013-01-09 08:51:00,08:55,09:00,-5.0,Delta Air Lines Inc.,-24.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
258,2013-01-09 08:51:00,09:03,09:05,-2.0,Virgin America,-7.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
259,2013-01-09 10:51:00,11:28,10:30,58.0,American Airlines Inc.,144.0,JFK,0.0,,0.00,30.37,10.0,3.0,3.0,,
260,2013-01-09 11:51:00,11:20,11:25,-5.0,JetBlue Airways,-24.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
261,2013-01-09 11:51:00,11:23,11:30,-7.0,United Air Lines Inc.,-38.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
262,2013-01-09 11:51:00,12:07,12:00,7.0,American Airlines Inc.,-12.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
263,2013-01-09 11:51:00,11:53,12:00,-7.0,Delta Air Lines Inc.,14.0,JFK,0.0,,0.00,30.38,9.0,4.0,4.0,,
264,2013-01-09 12:51:00,13:30,13:20,10.0,Virgin America,16.0,JFK,3.0,,0.00,30.39,8.0,3.0,4.0,,
265,2013-01-09 13:51:00,13:41,13:45,-4.0,American Airlines Inc.,-8.0,JFK,0.0,,0.00,30.39,7.0,2.0,4.0,,
266,2013-01-09 14:51:00,14:58,15:00,-2.0,Delta Air Lines Inc.,-4.0,JFK,4.0,,0.00,30.39,8.0,2.0,3.0,4.0,
267,2013-01-09 15:51:00,15:41,15:40,1.0,United Air Lines Inc.,-4.0,JFK,8.0,,0.00,30.34,10.0,2.0,4.0,,
268,2013-01-09 15:51:00,15:57,15:45,12.0,American Airlines Inc.,-5.0,JFK,8.0,,0.00,30.34,10.0,2.0,4.0,,
269,2013-01-09 16:51:00,16:22,16:25,-3.0,JetBlue Airways,-28.0,JFK,6.0,,0.00,30.31,10.0,4.0,4.0,,
270,2013-01-09 16:51:00,17:01,16:45,16.0,American Airlines Inc.,9.0,JFK,6.0,,0.00,30.31,10.0,4.0,4.0,,
271,2013-01-09 16:51:00,16:56,16:55,1.0,Virgin America,-33.0,JFK,6.0,,0.00,30.31,10.0,4.0,4.0,,
272,2013-01-09 16:51:00,17:01,17:00,1.0,Delta Air Lines Inc.,-1.0,JFK,6.0,,0.00,30.31,10.0,4.0,4.0,,
273,2013-01-09 17:51:00,17:48,17:53,-5.0,United Air Lines Inc.,-26.0,JFK,8.0,,0.00,30.26,10.0,2.0,4.0,5.0,
274,2013-01-09 18:51:00,18:54,19:00,-6.0,Delta Air Lines Inc.,-14.0,JFK,6.0,,0.00,30.27,10.0,4.0,4.0,5.0,
275,2013-01-09 18:51:00,19:03,19:05,-2.0,American Airlines Inc.,-34.0,JFK,6.0,,0.00,30.27,10.0,4.0,4.0,5.0,
276,2013-01-09 19:51:00,19:54,20:00,-6.0,Virgin America,-23.0,JFK,8.0,,0.00,30.2,10.0,4.0,5.0,,
277,2013-01-09 20:51:00,20:18,20:25,-7.0,United Air Lines Inc.,8.0,JFK,7.0,,0.00,30.17,10.0,2.0,4.0,5.0,
278,2013-01-09 20:51:00,20:59,21:00,-1.0,Delta Air Lines Inc.,-1.0,JFK,7.0,,0.00,30.17,10.0,2.0,4.0,5.0,
279,2013-01-09 21:51:00,21:33,21:35,-2.0,American Airlines Inc.,8.0,JFK,6.0,,0.00,30.15,10.0,2.0,4.0,4.0,4.0
280,2013-01-10 05:51:00,06:07,06:01,6.0,United Air Lines Inc.,20.0,JFK,13.0,,0.00,30.26,10.0,1.0,,,
281,2013-01-10 06:51:00,06:59,07:00,-1.0,Delta Air Lines Inc.,-29.0,JFK,9.0,,0.00,30.29,10.0,1.0,,,
282,2013-01-10 06:51:00,07:03,07:00,3.0,JetBlue Airways,-18.0,JFK,9.0,,0.00,30.29,10.0,1.0,,,
283,2013-01-10 06:51:00,07:02,07:05,-3.0,Virgin America,-18.0,JFK,9.0,,0.00,30.29,10.0,1.0,,,
284,2013-01-10 07:51:00,07:21,07:30,-9.0,American Airlines Inc.,-63.0,JFK,7.0,,0.00,30.32,10.0,1.0,,,
285,2013-01-10 08:51:00,08:25,08:30,-5.0,United Air Lines Inc.,-46.0,JFK,10.0,,0.00,30.35,10.0,1.0,,,
286,2013-01-10 08:51:00,08:56,09:00,-4.0,American Airlines Inc.,-25.0,JFK,10.0,,0.00,30.35,10.0,1.0,,,
287,2013-01-10 08:51:00,08:55,09:00,-5.0,Delta Air Lines Inc.,2.0,JFK,10.0,,0.00,30.35,10.0,1.0,,,
288,2013-01-10 08:51:00,09:39,09:05,34.0,Virgin America,58.0,JFK,10.0,,0.00,30.35,10.0,1.0,,,
289,2013-01-10 10:51:00,10:25,10:30,-5.0,American Airlines Inc.,-15.0,JFK,11.0,20.0,0.00,30.39,10.0,1.0,,,
290,2013-01-10 11:51:00,11:39,11:25,14.0,JetBlue Airways,24.0,JFK,9.0,14.0,0.00,30.41,10.0,2.0,,,
291,2013-01-10 11:51:00,11:26,11:30,-4.0,United Air Lines Inc.,-10.0,JFK,9.0,14.0,0.00,30.41,10.0,2.0,,,
292,2013-01-10 11:51:00,11:58,12:00,-2.0,American Airlines Inc.,-5.0,JFK,9.0,14.0,0.00,30.41,10.0,2.0,,,
293,2013-01-10 11:51:00,11:53,12:00,-7.0,Delta Air Lines Inc.,-5.0,JFK,9.0,14.0,0.00,30.41,10.0,2.0,,,
294,2013-01-10 12:51:00,13:15,13:20,-5.0,Virgin America,-9.0,JFK,14.0,20.0,0.00,30.46,10.0,3.0,,,
295,2013-01-10 13:51:00,13:40,13:45,-5.0,American Airlines Inc.,-21.0,JFK,13.0,23.0,0.00,30.48,10.0,3.0,,,
296,2013-01-10 14:51:00,14:59,15:00,-1.0,Delta Air Lines Inc.,-8.0,JFK,19.0,25.0,0.00,30.5,10.0,3.0,,,
297,2013-01-10 15:51:00,15:40,15:40,0.0,United Air Lines Inc.,6.0,JFK,19.0,,0.00,30.49,10.0,4.0,,,
298,2013-01-10 15:51:00,15:45,15:45,0.0,American Airlines Inc.,-24.0,JFK,19.0,,0.00,30.49,10.0,4.0,,,
299,2013-01-10 16:51:00,16:22,16:25,-3.0,JetBlue Airways,-29.0,JFK,14.0,,0.00,30.46,10.0,4.0,,,
300,2013-01-10 16:51:00,16:42,16:45,-3.0,American Airlines Inc.,-29.0,JFK,14.0,,0.00,30.46,10.0,4.0,,,
301,2013-01-10 16:51:00,16:50,16:55,-5.0,Virgin America,-33.0,JFK,14.0,,0.00,30.46,10.0,4.0,,,
302,2013-01-10 16:51:00,16:58,17:00,-2.0,Delta Air Lines Inc.,-31.0,JFK,14.0,,0.00,30.46,10.0,4.0,,,
303,2013-01-10 17:51:00,17:48,17:53,-5.0,United Air Lines Inc.,-6.0,JFK,13.0,20.0,0.00,30.46,10.0,4.0,,,
304,2013-01-10 18:51:00,18:57,19:00,-3.0,Delta Air Lines Inc.,-33.0,JFK,13.0,,0.00,30.47,10.0,4.0,,,
305,2013-01-10 18:51:00,18:57,19:05,-8.0,American Airlines Inc.,-41.0,JFK,13.0,,0.00,30.47,10.0,4.0,,,
306,2013-01-10 19:51:00,19:55,20:00,-5.0,Virgin America,-23.0,JFK,10.0,,0.00,30.48,10.0,4.0,,,
307,2013-01-10 20:51:00,20:20,20:25,-5.0,United Air Lines Inc.,-7.0,JFK,11.0,,0.00,30.49,10.0,3.0,,,
308,2013-01-10 20:51:00,20:40,20:40,0.0,JetBlue Airways,-6.0,JFK,11.0,,0.00,30.49,10.0,3.0,,,
309,2013-01-10 20:51:00,21:00,21:00,0.0,Delta Air Lines Inc.,6.0,JFK,11.0,,0.00,30.49,10.0,3.0,,,
310,2013-01-10 21:51:00,21:45,21:35,10.0,American Airlines Inc.,5.0,JFK,11.0,,0.00,30.51,10.0,2.0,3.0,,
311,2013-01-11 05:51:00,05:57,06:01,-4.0,United Air Lines Inc.,1.0,JFK,7.0,,0.00,30.54,10.0,4.0,,,
312,2013-01-11 06:51:00,06:55,07:00,-5.0,Delta Air Lines Inc.,-14.0,JFK,6.0,,0.00,30.53,10.0,4.0,,,
313,2013-01-11 06:51:00,06:59,07:00,-1.0,JetBlue Airways,-2.0,JFK,6.0,,0.00,30.53,10.0,4.0,,,
314,2013-01-11 06:51:00,07:03,07:05,-2.0,Virgin America,7.0,JFK,6.0,,0.00,30.53,10.0,4.0,,,
315,2013-01-11 07:51:00,07:27,07:30,-3.0,American Airlines Inc.,-5.0,JFK,4.0,,0.00,30.52,10.0,4.0,,,
316,2013-01-11 08:51:00,08:41,08:30,11.0,United Air Lines Inc.,41.0,JFK,6.0,,0.00,30.5,10.0,2.0,4.0,,
317,2013-01-11 08:51:00,09:03,09:00,3.0,American Airlines Inc.,14.0,JFK,6.0,,0.00,30.5,10.0,2.0,4.0,,
318,2013-01-11 08:51:00,08:55,09:00,-5.0,Delta Air Lines Inc.,-19.0,JFK,6.0,,0.00,30.5,10.0,2.0,4.0,,
319,2013-01-11 08:51:00,09:01,09:05,-4.0,Virgin America,3.0,JFK,6.0,,0.00,30.5,10.0,2.0,4.0,,
320,2013-01-11 10:51:00,10:24,10:30,-6.0,American Airlines Inc.,-15.0,JFK,4.0,,0.00,30.47,10.0,5.0,,,
321,2013-01-11 11:51:00,11:23,11:25,-2.0,JetBlue Airways,-5.0,JFK,0.0,,0.00,30.49,10.0,4.0,4.0,,
322,2013-01-11 11:51:00,11:21,11:30,-9.0,United Air Lines Inc.,-27.0,JFK,0.0,,0.00,30.49,10.0,4.0,4.0,,
323,2013-01-11 11:51:00,12:39,12:00,39.0,Delta Air Lines Inc.,82.0,JFK,0.0,,0.00,30.49,10.0,4.0,4.0,,
324,2013-01-11 11:51:00,11:54,12:00,-6.0,American Airlines Inc.,0.0,JFK,0.0,,0.00,30.49,10.0,4.0,4.0,,
325,2013-01-11 12:51:00,13:16,13:20,-4.0,Virgin America,-7.0,JFK,0.0,,0.00,30.5,10.0,3.0,4.0,4.0,
326,2013-01-11 13:51:00,13:40,13:45,-5.0,American Airlines Inc.,-13.0,JFK,6.0,,0.00,30.47,10.0,3.0,3.0,5.0,
327,2013-01-11 14:51:00,14:58,15:00,-2.0,Delta Air Lines Inc.,-20.0,JFK,4.0,,0.00,30.47,10.0,4.0,5.0,,
328,2013-01-11 15:51:00,15:33,15:40,-7.0,United Air Lines Inc.,3.0,JFK,6.0,,0.00,30.44,10.0,3.0,4.0,5.0,
329,2013-01-11 15:51:00,15:42,15:45,-3.0,American Airlines Inc.,3.0,JFK,6.0,,0.00,30.44,10.0,3.0,4.0,5.0,
330,2013-01-11 16:51:00,16:22,16:25,-3.0,JetBlue Airways,-2.0,JFK,10.0,,0.00,30.38,10.0,2.0,4.0,5.0,
331,2013-01-11 16:51:00,16:46,16:45,1.0,American Airlines Inc.,-12.0,JFK,10.0,,0.00,30.38,10.0,2.0,4.0,5.0,
332,2013-01-11 16:51:00,16:49,16:55,-6.0,Virgin America,-25.0,JFK,10.0,,0.00,30.38,10.0,2.0,4.0,5.0,
333,2013-01-11 16:51:00,16:57,17:00,-3.0,Delta Air Lines Inc.,-19.0,JFK,10.0,,0.00,30.38,10.0,2.0,4.0,5.0,
334,2013-01-11 17:51:00,18:06,17:53,13.0,United Air Lines Inc.,25.0,JFK,8.0,,0.00,30.36,10.0,4.0,4.0,5.0,
335,2013-01-11 18:51:00,18:57,19:00,-3.0,Delta Air Lines Inc.,7.0,JFK,6.0,,T,30.34,10.0,4.0,5.0,,
336,2013-01-11 18:51:00,19:11,19:05,6.0,American Airlines Inc.,3.0,JFK,6.0,,T,30.34,10.0,4.0,5.0,,
337,2013-01-11 19:51:00,19:56,20:00,-4.0,Virgin America,-12.0,JFK,7.0,,0.00,30.32,10.0,3.0,5.0,,
338,2013-01-11 20:51:00,20:25,20:25,0.0,United Air Lines Inc.,3.0,JFK,6.0,,T,30.28,10.0,3.0,5.0,,
339,2013-01-11 20:51:00,20:42,20:40,2.0,JetBlue Airways,0.0,JFK,6.0,,T,30.28,10.0,3.0,5.0,,
340,2013-01-11 20:51:00,21:00,21:00,0.0,Delta Air Lines Inc.,-9.0,JFK,6.0,,T,30.28,10.0,3.0,5.0,,
341,2013-01-11 21:51:00,21:30,21:35,-5.0,American Airlines Inc.,-4.0,JFK,6.0,,0.03,30.26,7.0,2.0,4.0,5.0,
342,2013-01-12 05:51:00,06:05,06:01,4.0,United Air Lines Inc.,-11.0,JFK,7.0,,0.04,30.08,1.5,5.0,,,
343,2013-01-12 06:51:00,07:00,07:05,-5.0,Virgin America,-22.0,JFK,5.0,,0.01,30.08,1.5,5.0,,,
344,2013-01-12 08:51:00,08:38,08:30,8.0,United Air Lines Inc.,1.0,JFK,9.0,,T,30.08,2.0,5.0,,,
345,2013-01-12 08:51:00,08:54,09:00,-6.0,American Airlines Inc.,-7.0,JFK,9.0,,T,30.08,2.0,5.0,,,
346,2013-01-12 08:51:00,08:58,09:00,-2.0,Delta Air Lines Inc.,-14.0,JFK,9.0,,T,30.08,2.0,5.0,,,
347,2013-01-12 08:51:00,09:03,09:05,-2.0,Virgin America,-22.0,JFK,9.0,,T,30.08,2.0,5.0,,,
348,2013-01-12 10:51:00,10:27,10:30,-3.0,American Airlines Inc.,-2.0,JFK,8.0,,0.00,30.1,4.0,4.0,5.0,,
349,2013-01-12 11:51:00,11:25,11:25,0.0,JetBlue Airways,-16.0,JFK,11.0,,0.00,30.11,3.0,5.0,,,
350,2013-01-12 11:51:00,11:25,11:30,-5.0,United Air Lines Inc.,-27.0,JFK,11.0,,0.00,30.11,3.0,5.0,,,
351,2013-01-12 11:51:00,11:57,12:00,-3.0,American Airlines Inc.,-5.0,JFK,11.0,,0.00,30.11,3.0,5.0,,,
352,2013-01-12 11:51:00,11:52,12:00,-8.0,Delta Air Lines Inc.,-36.0,JFK,11.0,,0.00,30.11,3.0,5.0,,,
353,2013-01-12 12:51:00,13:16,13:20,-4.0,Virgin America,-29.0,JFK,7.0,,0.00,30.13,4.0,5.0,,,
354,2013-01-12 13:51:00,13:46,13:45,1.0,American Airlines Inc.,15.0,JFK,8.0,,0.00,30.15,6.0,5.0,,,
355,2013-01-12 14:51:00,14:58,15:00,-2.0,Delta Air Lines Inc.,-41.0,JFK,10.0,,0.00,30.16,7.0,5.0,,,
356,2013-01-12 15:51:00,15:40,15:40,0.0,United Air Lines Inc.,-11.0,JFK,4.0,,0.00,30.15,1.0,5.0,,,
357,2013-01-12 15:51:00,15:41,15:45,-4.0,American Airlines Inc.,-10.0,JFK,4.0,,0.00,30.15,1.0,5.0,,,
358,2013-01-12 16:51:00,16:19,16:25,-6.0,JetBlue Airways,-36.0,JFK,5.0,,0.00,30.15,2.0,5.0,,,
359,2013-01-12 16:51:00,16:49,16:45,4.0,American Airlines Inc.,0.0,JFK,5.0,,0.00,30.15,2.0,5.0,,,
360,2013-01-12 16:51:00,16:46,16:55,-9.0,Virgin America,-51.0,JFK,5.0,,0.00,30.15,2.0,5.0,,,
361,2013-01-12 16:51:00,17:22,17:05,17.0,Delta Air Lines Inc.,7.0,JFK,5.0,,0.00,30.15,2.0,5.0,,,
362,2013-01-12 17:51:00,17:53,17:55,-2.0,United Air Lines Inc.,-18.0,JFK,5.0,,0.00,30.14,2.5,5.0,,,
363,2013-01-12 18:51:00,19:13,19:00,13.0,Delta Air Lines Inc.,28.0,JFK,5.0,,0.00,30.16,3.0,5.0,,,
364,2013-01-12 18:51:00,19:04,19:05,-1.0,American Airlines Inc.,-39.0,JFK,5.0,,0.00,30.16,3.0,5.0,,,
365,2013-01-12 20:51:00,20:55,20:40,15.0,JetBlue Airways,12.0,JFK,5.0,,0.00,30.15,2.0,5.0,,,
366,2013-01-12 21:51:00,21:30,21:35,-5.0,American Airlines Inc.,-4.0,JFK,0.0,,0.00,30.17,2.0,5.0,,,
367,2013-01-13 06:51:00,06:58,07:00,-2.0,JetBlue Airways,-30.0,JFK,0.0,,0.00,30.16,0.25,6.0,,,
368,2013-01-13 07:51:00,07:26,07:30,-4.0,American Airlines Inc.,-37.0,JFK,3.0,,0.00,30.15,0.25,6.0,,,
369,2013-01-13 08:51:00,08:31,08:30,1.0,United Air Lines Inc.,-17.0,JFK,3.0,,0.00,30.14,0.25,6.0,,,
370,2013-01-13 08:51:00,08:51,09:00,-9.0,American Airlines Inc.,-4.0,JFK,3.0,,0.00,30.14,0.25,6.0,,,
371,2013-01-13 08:51:00,08:58,09:00,-2.0,Delta Air Lines Inc.,14.0,JFK,3.0,,0.00,30.14,0.25,6.0,,,
372,2013-01-13 08:51:00,09:04,09:05,-1.0,Virgin America,1.0,JFK,3.0,,0.00,30.14,0.25,6.0,,,
373,2013-01-13 10:51:00,10:21,10:30,-9.0,American Airlines Inc.,-12.0,JFK,3.0,,0.00,30.13,0.25,6.0,,,
374,2013-01-13 11:51:00,11:31,11:25,6.0,JetBlue Airways,9.0,JFK,4.0,,0.00,30.14,0.25,6.0,,,
375,2013-01-13 11:51:00,11:29,11:30,-1.0,United Air Lines Inc.,1.0,JFK,4.0,,0.00,30.14,0.25,6.0,,,
376,2013-01-13 11:51:00,11:54,12:00,-6.0,American Airlines Inc.,-30.0,JFK,4.0,,0.00,30.14,0.25,6.0,,,
377,2013-01-13 11:51:00,11:58,12:00,-2.0,Delta Air Lines Inc.,-12.0,JFK,4.0,,0.00,30.14,0.25,6.0,,,
378,2013-01-13 12:51:00,13:17,13:20,-3.0,Virgin America,-17.0,JFK,7.0,,0.00,30.15,0.25,6.0,,,
