date,dep_time,sched_dep_time,sched_dep_time (modified),dep_delay,tailnum,air_time,name
2013-01-11,14:58,15:00,14:51,-2.0,N704X,357.0,Delta Air Lines Inc.
2013-01-11,15:33,15:40,15:51,-7.0,N12125,363.0,United Air Lines Inc.
2013-01-11,15:42,15:45,15:51,-3.0,N323AA,362.0,American Airlines Inc.
2013-01-11,16:22,16:25,16:51,-3.0,N805JB,360.0,JetBlue Airways
2013-01-11,16:46,16:45,16:51,1.0,N335AA,349.0,American Airlines Inc.
2013-01-11,16:49,16:55,16:51,-6.0,N631VA,366.0,Virgin America
2013-01-11,16:57,17:00,16:51,-3.0,N723TW,353.0,Delta Air Lines Inc.
2013-01-11,18:06,17:53,17:51,13.0,N518UA,346.0,United Air Lines Inc.
2013-01-11,18:57,19:00,18:51,-3.0,N624AG,345.0,Delta Air Lines Inc.
2013-01-11,19:11,19:05,18:51,6.0,N322AA,348.0,American Airlines Inc.
2013-01-11,19:56,20:00,19:51,-4.0,N637VA,359.0,Virgin America
2013-01-11,20:25,20:25,20:51,0.0,N512UA,347.0,United Air Lines Inc.
2013-01-11,20:42,20:40,20:51,2.0,N638JB,352.0,JetBlue Airways
2013-01-11,21:00,21:00,20:51,0.0,N706TW,349.0,Delta Air Lines Inc.
2013-01-11,21:30,21:35,21:51,-5.0,N336AA,357.0,American Airlines Inc.
2013-01-12,06:05,06:01,05:51,4.0,N19141,339.0,United Air Lines Inc.
2013-01-12,07:00,07:05,06:51,-5.0,N630VA,343.0,Virgin America
2013-01-12,08:38,08:30,08:51,8.0,N41140,344.0,United Air Lines Inc.
2013-01-12,08:54,09:00,08:51,-6.0,N319AA,344.0,American Airlines Inc.
2013-01-12,08:58,09:00,08:51,-2.0,N722TW,327.0,Delta Air Lines Inc.
2013-01-12,09:03,09:05,08:51,-2.0,N638VA,348.0,Virgin America
2013-01-12,10:27,10:30,10:51,-3.0,N320AA,343.0,American Airlines Inc.
2013-01-12,11:25,11:25,11:51,0.0,N794JB,339.0,JetBlue Airways
2013-01-12,11:25,11:30,11:51,-5.0,N525UA,334.0,United Air Lines Inc.
2013-01-12,11:57,12:00,11:51,-3.0,N322AA,349.0,American Airlines Inc.
2013-01-12,11:52,12:00,11:51,-8.0,N709TW,340.0,Delta Air Lines Inc.
2013-01-12,13:16,13:20,12:51,-4.0,N621VA,348.0,Virgin America
2013-01-12,13:46,13:45,13:51,1.0,N339AA,351.0,American Airlines Inc.
2013-01-12,14:58,15:00,14:51,-2.0,N713TW,334.0,Delta Air Lines Inc.
2013-01-12,15:40,15:40,15:51,0.0,N518UA,338.0,United Air Lines Inc.
2013-01-12,15:41,15:45,15:51,-4.0,N335AA,346.0,American Airlines Inc.
2013-01-12,16:19,16:25,16:51,-6.0,N806JB,337.0,JetBlue Airways
2013-01-12,16:49,16:45,16:51,4.0,N336AA,347.0,American Airlines Inc.
2013-01-12,16:46,16:55,16:51,-9.0,N636VA,347.0,Virgin America
2013-01-12,17:22,17:05,16:51,17.0,N723TW,337.0,Delta Air Lines Inc.
2013-01-12,17:53,17:55,17:51,-2.0,N532UA,335.0,United Air Lines Inc.
2013-01-12,19:13,19:00,18:51,13.0,N722TW,337.0,Delta Air Lines Inc.
2013-01-12,19:04,19:05,18:51,-1.0,N328AA,318.0,American Airlines Inc.
2013-01-12,20:55,20:40,20:51,15.0,N779JB,332.0,JetBlue Airways
2013-01-12,21:30,21:35,21:51,-5.0,N329AA,351.0,American Airlines Inc.
2013-01-13,06:58,07:00,06:51,-2.0,N806JB,337.0,JetBlue Airways
2013-01-13,07:26,07:30,07:51,-4.0,N319AA,337.0,American Airlines Inc.
2013-01-13,08:31,08:30,08:51,1.0,N41140,324.0,United Air Lines Inc.
2013-01-13,08:51,09:00,08:51,-9.0,N323AA,344.0,American Airlines Inc.
2013-01-13,08:58,09:00,08:51,-2.0,N711ZX,353.0,Delta Air Lines Inc.
2013-01-13,09:04,09:05,08:51,-1.0,N628VA,342.0,Virgin America
2013-01-13,10:21,10:30,10:51,-9.0,N338AA,342.0,American Airlines Inc.
2013-01-13,11:31,11:25,11:51,6.0,N535JB,343.0,JetBlue Airways
2013-01-13,11:29,11:30,11:51,-1.0,N554UA,345.0,United Air Lines Inc.
2013-01-13,11:54,12:00,11:51,-6.0,N328AA,334.0,American Airlines Inc.
2013-01-13,11:58,12:00,11:51,-2.0,N727TW,350.0,Delta Air Lines Inc.
2013-01-13,13:17,13:20,12:51,-3.0,N640VA,355.0,Virgin America
2013-01-13,13:40,13:45,13:51,-5.0,N335AA,350.0,American Airlines Inc.
2013-01-13,15:04,15:00,14:51,4.0,N711ZX,346.0,Delta Air Lines Inc.
2013-01-13,15:24,15:30,15:51,-6.0,N13138,350.0,United Air Lines Inc.
2013-01-13,15:36,15:45,15:51,-9.0,N322AA,336.0,American Airlines Inc.
2013-01-13,16:30,16:25,16:51,5.0,N658JB,345.0,JetBlue Airways
2013-01-13,16:45,16:45,16:51,0.0,N329AA,340.0,American Airlines Inc.
2013-01-13,16:55,16:55,16:51,0.0,N636VA,358.0,Virgin America
2013-01-13,16:59,17:00,16:51,-1.0,N723TW,344.0,Delta Air Lines Inc.
2013-01-13,17:47,17:51,17:51,-4.0,N525UA,348.0,United Air Lines Inc.
2013-01-13,21:34,19:00,18:51,154.0,N718TW,346.0,Delta Air Lines Inc.
2013-01-13,18:59,19:05,18:51,-6.0,N336AA,357.0,American Airlines Inc.
2013-01-13,21:53,20:00,19:51,113.0,N635VA,355.0,Virgin America
2013-01-13,22:01,20:25,20:51,96.0,N510UA,334.0,United Air Lines Inc.
2013-01-13,22:28,20:40,20:51,108.0,N806JB,350.0,JetBlue Airways
2013-01-13,22:14,21:00,20:51,74.0,N709TW,339.0,Delta Air Lines Inc.
2013-01-13,21:44,21:35,21:51,9.0,N319AA,347.0,American Airlines Inc.
2013-01-14,05:56,06:01,05:51,-5.0,N19136,346.0,United Air Lines Inc.
2013-01-14,07:00,07:00,06:51,0.0,N630JB,348.0,JetBlue Airways
2013-01-14,08:35,07:00,06:51,95.0,N727TW,351.0,Delta Air Lines Inc.
2013-01-14,06:57,07:05,06:51,-8.0,N631VA,356.0,Virgin America
2013-01-14,07:26,07:30,07:51,-4.0,N327AA,357.0,American Airlines Inc.
2013-01-14,08:26,08:30,08:51,-4.0,N41140,334.0,United Air Lines Inc.
2013-01-14,08:58,09:00,08:51,-2.0,N721TW,334.0,Delta Air Lines Inc.
2013-01-14,08:58,09:00,08:51,-2.0,N339AA,350.0,American Airlines Inc.
2013-01-14,09:01,09:05,08:51,-4.0,N622VA,355.0,Virgin America
2013-01-14,10:27,10:30,10:51,-3.0,N322AA,368.0,American Airlines Inc.
2013-01-14,11:23,11:25,11:51,-2.0,N627JB,352.0,JetBlue Airways
2013-01-14,11:29,11:30,11:51,-1.0,N517UA,354.0,United Air Lines Inc.
2013-01-14,12:05,12:00,11:51,5.0,N324AA,346.0,American Airlines Inc.
2013-01-14,12:00,12:00,11:51,0.0,N718TW,361.0,Delta Air Lines Inc.
2013-01-14,13:18,13:20,12:51,-2.0,N628VA,358.0,Virgin America
2013-01-14,13:40,13:45,13:51,-5.0,N320AA,350.0,American Airlines Inc.
2013-01-14,14:56,15:00,14:51,-4.0,N712TW,342.0,Delta Air Lines Inc.
2013-01-14,15:36,15:40,15:51,-4.0,N41135,351.0,United Air Lines Inc.
2013-01-14,15:41,15:45,15:51,-4.0,N323AA,347.0,American Airlines Inc.
2013-01-14,16:28,16:25,16:51,3.0,N805JB,349.0,JetBlue Airways
2013-01-14,16:43,16:45,16:51,-2.0,N328AA,349.0,American Airlines Inc.
2013-01-14,16:46,16:55,16:51,-9.0,N638VA,363.0,Virgin America
2013-01-14,17:01,17:00,16:51,1.0,N713TW,360.0,Delta Air Lines Inc.
2013-01-14,17:53,17:53,17:51,0.0,N510UA,345.0,United Air Lines Inc.
2013-01-14,18:53,19:00,18:51,-7.0,N721TW,341.0,Delta Air Lines Inc.
2013-01-14,18:54,19:05,18:51,-11.0,N335AA,341.0,American Airlines Inc.
2013-01-14,20:03,20:00,19:51,3.0,N627VA,363.0,Virgin America
2013-01-14,20:53,20:25,20:51,28.0,N502UA,339.0,United Air Lines Inc.
2013-01-14,20:57,20:40,20:51,17.0,N630JB,339.0,JetBlue Airways
2013-01-14,20:55,21:00,20:51,-5.0,N723TW,337.0,Delta Air Lines Inc.
2013-01-14,21:28,21:35,21:51,-7.0,N327AA,338.0,American Airlines Inc.
2013-01-15,06:03,06:01,05:51,2.0,N14121,349.0,United Air Lines Inc.
2013-01-15,06:53,07:00,06:51,-7.0,N711ZX,346.0,Delta Air Lines Inc.
2013-01-15,07:00,07:00,06:51,0.0,N793JB,336.0,JetBlue Airways
2013-01-15,07:25,07:30,07:51,-5.0,N339AA,341.0,American Airlines Inc.
2013-01-15,08:24,08:30,08:51,-6.0,N41140,346.0,United Air Lines Inc.
2013-01-15,08:58,09:00,08:51,-2.0,N329AA,351.0,American Airlines Inc.
2013-01-15,09:00,09:00,08:51,0.0,N713TW,334.0,Delta Air Lines Inc.
2013-01-15,09:01,09:05,08:51,-4.0,N629VA,342.0,Virgin America
2013-01-15,10:24,10:30,10:51,-6.0,N322AA,334.0,American Airlines Inc.
2013-01-15,11:24,11:25,11:51,-1.0,N715JB,339.0,JetBlue Airways
2013-01-15,11:22,11:30,11:51,-8.0,N517UA,344.0,United Air Lines Inc.
2013-01-15,11:52,12:00,11:51,-8.0,N338AA,345.0,American Airlines Inc.
2013-01-15,11:59,12:00,11:51,-1.0,N707TW,342.0,Delta Air Lines Inc.
2013-01-15,13:15,13:20,12:51,-5.0,N632VA,359.0,Virgin America
2013-01-15,13:42,13:45,13:51,-3.0,N324AA,354.0,American Airlines Inc.
2013-01-15,14:57,15:00,14:51,-3.0,N710TW,325.0,Delta Air Lines Inc.
2013-01-15,15:44,15:40,15:51,4.0,N41135,338.0,United Air Lines Inc.
2013-01-15,15:39,15:45,15:51,-6.0,N335AA,348.0,American Airlines Inc.
2013-01-15,16:25,16:25,16:51,0.0,N630JB,334.0,JetBlue Airways
2013-01-15,16:40,16:45,16:51,-5.0,N327AA,341.0,American Airlines Inc.
2013-01-15,16:53,16:55,16:51,-2.0,N637VA,339.0,Virgin America
2013-01-15,16:57,17:00,16:51,-3.0,N723TW,337.0,Delta Air Lines Inc.
2013-01-15,17:45,17:53,17:51,-8.0,N502UA,337.0,United Air Lines Inc.
2013-01-15,18:55,19:00,18:51,-5.0,N713TW,325.0,Delta Air Lines Inc.
2013-01-15,19:07,19:05,18:51,2.0,N336AA,332.0,American Airlines Inc.
2013-01-15,19:57,20:00,19:51,-3.0,N635VA,323.0,Virgin America
2013-01-15,20:23,20:25,20:51,-2.0,N525UA,326.0,United Air Lines Inc.
2013-01-15,22:02,20:40,20:51,82.0,N636JB,344.0,JetBlue Airways
2013-01-15,20:54,21:00,20:51,-6.0,N727TW,336.0,Delta Air Lines Inc.
2013-01-15,21:53,21:35,21:51,18.0,N339AA,344.0,American Airlines Inc.
2013-01-16,06:00,06:01,05:51,-1.0,N41140,356.0,United Air Lines Inc.
2013-01-16,06:56,07:00,06:51,-4.0,N624AG,338.0,Delta Air Lines Inc.
2013-01-16,06:59,07:00,06:51,-1.0,N775JB,343.0,JetBlue Airways
2013-01-16,07:05,07:05,06:51,0.0,N837VA,354.0,Virgin America
2013-01-16,07:30,07:30,07:51,0.0,N327AA,342.0,American Airlines Inc.
2013-01-16,08:26,08:30,08:51,-4.0,N29129,332.0,United Air Lines Inc.
2013-01-16,09:23,09:00,08:51,23.0,N323AA,346.0,American Airlines Inc.
2013-01-16,08:57,09:00,08:51,-3.0,N710TW,329.0,Delta Air Lines Inc.
2013-01-16,09:04,09:05,08:51,-1.0,N641VA,354.0,Virgin America
2013-01-16,10:24,10:30,10:51,-6.0,N329AA,348.0,American Airlines Inc.
2013-01-16,12:45,11:25,11:51,80.0,N806JB,346.0,JetBlue Airways
2013-01-16,11:24,11:30,11:51,-6.0,N517UA,339.0,United Air Lines Inc.
2013-01-16,11:57,12:00,11:51,-3.0,N707TW,354.0,Delta Air Lines Inc.
2013-01-16,12:01,12:00,11:51,1.0,N332AA,345.0,American Airlines Inc.
2013-01-16,13:28,13:20,12:51,8.0,N625VA,360.0,Virgin America
2013-01-16,13:39,13:45,13:51,-6.0,N322AA,345.0,American Airlines Inc.
2013-01-16,16:08,15:00,14:51,68.0,N711ZX,363.0,Delta Air Lines Inc.
2013-01-16,15:58,15:40,15:51,18.0,N33103,349.0,United Air Lines Inc.
2013-01-16,15:41,15:45,15:51,-4.0,N338AA,351.0,American Airlines Inc.
2013-01-16,16:27,16:25,16:51,2.0,N648JB,347.0,JetBlue Airways
2013-01-16,16:52,16:45,16:51,7.0,N339AA,345.0,American Airlines Inc.
2013-01-16,17:02,16:55,16:51,7.0,N638VA,357.0,Virgin America
2013-01-16,16:55,17:00,16:51,-5.0,N712TW,364.0,Delta Air Lines Inc.
2013-01-16,18:01,17:53,17:51,8.0,N512UA,350.0,United Air Lines Inc.
2013-01-16,18:56,19:00,18:51,-4.0,N710TW,376.0,Delta Air Lines Inc.
2013-01-16,19:05,19:05,18:51,0.0,N320AA,349.0,American Airlines Inc.
2013-01-16,19:59,20:00,19:51,-1.0,N632VA,359.0,Virgin America
2013-01-16,20:18,20:25,20:51,-7.0,N505UA,379.0,United Air Lines Inc.
2013-01-16,20:29,20:40,20:51,-11.0,N775JB,350.0,JetBlue Airways
2013-01-16,20:57,21:00,20:51,-3.0,N722TW,371.0,Delta Air Lines Inc.
2013-01-16,21:36,21:35,21:51,1.0,N327AA,338.0,American Airlines Inc.
2013-01-17,06:02,06:01,05:51,1.0,N29129,359.0,United Air Lines Inc.
2013-01-17,06:53,07:00,06:51,-7.0,N721TW,338.0,Delta Air Lines Inc.
2013-01-17,06:58,07:00,06:51,-2.0,N779JB,345.0,JetBlue Airways
2013-01-17,06:54,07:05,06:51,-11.0,N626VA,362.0,Virgin America
2013-01-17,07:28,07:30,07:51,-2.0,N328AA,357.0,American Airlines Inc.
2013-01-17,08:37,08:30,08:51,7.0,N41135,337.0,United Air Lines Inc.
2013-01-17,08:55,09:00,08:51,-5.0,N332AA,346.0,American Airlines Inc.
2013-01-17,09:01,09:00,08:51,1.0,N713TW,339.0,Delta Air Lines Inc.
2013-01-17,08:59,09:05,08:51,-6.0,N634VA,345.0,Virgin America
2013-01-17,10:26,10:30,10:51,-4.0,N336AA,332.0,American Airlines Inc.
2013-01-17,11:21,11:25,11:51,-4.0,N705JB,336.0,JetBlue Airways
2013-01-17,11:32,11:30,11:51,2.0,N532UA,361.0,United Air Lines Inc.
2013-01-17,12:01,12:00,11:51,1.0,N707TW,329.0,Delta Air Lines Inc.
2013-01-17,12:07,12:00,11:51,7.0,N324AA,329.0,American Airlines Inc.
2013-01-17,13:27,13:20,12:51,7.0,N641VA,344.0,Virgin America
2013-01-17,13:42,13:45,13:51,-3.0,N323AA,342.0,American Airlines Inc.
2013-01-17,15:12,15:00,14:51,12.0,N723TW,334.0,Delta Air Lines Inc.
2013-01-17,16:00,15:40,15:51,20.0,N33103,328.0,United Air Lines Inc.
2013-01-17,15:43,15:45,15:51,-2.0,N335AA,343.0,American Airlines Inc.
2013-01-17,16:21,16:25,16:51,-4.0,N775JB,328.0,JetBlue Airways
2013-01-17,16:46,16:45,16:51,1.0,N327AA,335.0,American Airlines Inc.
2013-01-17,16:51,16:55,16:51,-4.0,N632VA,338.0,Virgin America
2013-01-17,16:59,17:00,16:51,-1.0,N711ZX,327.0,Delta Air Lines Inc.
2013-01-17,17:49,17:53,17:51,-4.0,N505UA,340.0,United Air Lines Inc.
2013-01-17,18:59,19:00,18:51,-1.0,N722TW,329.0,Delta Air Lines Inc.
2013-01-17,18:58,19:05,18:51,-7.0,N338AA,333.0,American Airlines Inc.
2013-01-17,19:57,20:00,19:51,-3.0,N633VA,340.0,Virgin America
2013-01-17,21:58,20:25,20:51,93.0,N512UA,307.0,United Air Lines Inc.
2013-01-17,20:40,20:40,20:51,0.0,N779JB,337.0,JetBlue Airways
2013-01-17,21:00,21:00,20:51,0.0,N712TW,326.0,Delta Air Lines Inc.
2013-01-17,21:36,21:35,21:51,1.0,N328AA,335.0,American Airlines Inc.
2013-01-18,06:01,06:01,05:51,0.0,N41135,354.0,United Air Lines Inc.
2013-01-18,06:57,07:00,06:51,-3.0,N718TW,344.0,Delta Air Lines Inc.
2013-01-18,06:54,07:00,06:51,-6.0,N630JB,333.0,JetBlue Airways
2013-01-18,06:55,07:05,06:51,-10.0,N624VA,329.0,Virgin America
2013-01-18,07:32,07:30,07:51,2.0,N324AA,336.0,American Airlines Inc.
2013-01-18,08:27,08:30,08:51,-3.0,N19130,335.0,United Air Lines Inc.
2013-01-18,08:58,09:00,08:51,-2.0,N319AA,323.0,American Airlines Inc.
2013-01-18,09:00,09:00,08:51,0.0,N624AG,340.0,Delta Air Lines Inc.
2013-01-18,09:00,09:05,08:51,-5.0,N629VA,336.0,Virgin America
2013-01-18,10:28,10:30,10:51,-2.0,N323AA,331.0,American Airlines Inc.
2013-01-18,11:31,11:25,11:51,6.0,N636JB,331.0,JetBlue Airways
2013-01-18,11:26,11:30,11:51,-4.0,N505UA,333.0,United Air Lines Inc.
2013-01-18,11:56,12:00,11:51,-4.0,N722TW,331.0,Delta Air Lines Inc.
2013-01-18,11:52,12:00,11:51,-8.0,N338AA,329.0,American Airlines Inc.
2013-01-18,13:21,13:20,12:51,1.0,N628VA,341.0,Virgin America
2013-01-18,13:40,13:45,13:51,-5.0,N336AA,327.0,American Airlines Inc.
2013-01-18,15:02,15:00,14:51,2.0,N624AG,336.0,Delta Air Lines Inc.
2013-01-18,15:37,15:40,15:51,-3.0,N41140,338.0,United Air Lines Inc.
2013-01-18,15:50,15:45,15:51,5.0,N327AA,336.0,American Airlines Inc.
2013-01-18,16:22,16:25,16:51,-3.0,N805JB,331.0,JetBlue Airways
2013-01-18,16:44,16:45,16:51,-1.0,N328AA,318.0,American Airlines Inc.
2013-01-18,17:03,16:55,16:51,8.0,N633VA,331.0,Virgin America
2013-01-18,16:58,17:00,16:51,-2.0,N723TW,329.0,Delta Air Lines Inc.
2013-01-18,17:56,17:53,17:51,3.0,N512UA,333.0,United Air Lines Inc.
2013-01-18,19:00,19:00,18:51,0.0,N712TW,341.0,Delta Air Lines Inc.
2013-01-18,19:09,19:05,18:51,4.0,N329AA,320.0,American Airlines Inc.
2013-01-18,19:51,20:00,19:51,-9.0,N622VA,338.0,Virgin America
2013-01-18,20:19,20:25,20:51,-6.0,N554UA,322.0,United Air Lines Inc.
2013-01-18,20:39,20:40,20:51,-1.0,N630JB,325.0,JetBlue Airways
2013-01-18,21:05,21:00,20:51,5.0,N706TW,332.0,Delta Air Lines Inc.
2013-01-18,21:31,21:35,21:51,-4.0,N339AA,333.0,American Airlines Inc.
2013-01-19,06:02,06:01,05:51,1.0,N41135,337.0,United Air Lines Inc.
2013-01-19,07:04,07:05,06:51,-1.0,N626VA,334.0,Virgin America
2013-01-19,08:28,08:30,08:51,-2.0,N19130,331.0,United Air Lines Inc.
2013-01-19,08:59,09:00,08:51,-1.0,N706TW,341.0,Delta Air Lines Inc.
2013-01-19,08:59,09:00,08:51,-1.0,N335AA,342.0,American Airlines Inc.
2013-01-19,08:56,09:05,08:51,-9.0,N630VA,338.0,Virgin America
2013-01-19,10:26,10:30,10:51,-4.0,N328AA,331.0,American Airlines Inc.
2013-01-19,11:28,11:25,11:51,3.0,N806JB,329.0,JetBlue Airways
2013-01-19,11:23,11:30,11:51,-7.0,N557UA,329.0,United Air Lines Inc.
2013-01-19,11:55,12:00,11:51,-5.0,N704X,342.0,Delta Air Lines Inc.
2013-01-19,11:53,12:00,11:51,-7.0,N329AA,334.0,American Airlines Inc.
2013-01-19,13:18,13:20,12:51,-2.0,N621VA,333.0,Virgin America
2013-01-19,13:50,13:45,13:51,5.0,N320AA,332.0,American Airlines Inc.
2013-01-19,14:57,15:00,14:51,-3.0,N718TW,334.0,Delta Air Lines Inc.
2013-01-19,15:35,15:40,15:51,-5.0,N512UA,337.0,United Air Lines Inc.
2013-01-19,15:44,15:45,15:51,-1.0,N323AA,339.0,American Airlines Inc.
2013-01-19,16:23,16:25,16:51,-2.0,N630JB,331.0,JetBlue Airways
2013-01-19,16:39,16:45,16:51,-6.0,N339AA,330.0,American Airlines Inc.
2013-01-19,17:17,16:55,16:51,22.0,N631VA,333.0,Virgin America
2013-01-19,17:00,17:05,16:51,-5.0,N705TW,325.0,Delta Air Lines Inc.
2013-01-19,17:59,17:55,17:51,4.0,N505UA,336.0,United Air Lines Inc.
2013-01-19,18:56,19:00,18:51,-4.0,N706TW,337.0,Delta Air Lines Inc.
2013-01-19,19:23,19:05,18:51,18.0,N327AA,323.0,American Airlines Inc.
2013-01-19,20:34,20:40,20:51,-6.0,N807JB,332.0,JetBlue Airways
2013-01-19,21:31,21:35,21:51,-4.0,N319AA,338.0,American Airlines Inc.
2013-01-20,06:54,07:00,06:51,-6.0,N715JB,346.0,JetBlue Airways
2013-01-20,07:24,07:30,07:51,-6.0,N328AA,347.0,American Airlines Inc.
2013-01-20,08:25,08:30,08:51,-5.0,N17133,341.0,United Air Lines Inc.
2013-01-20,08:55,09:00,08:51,-5.0,N329AA,344.0,American Airlines Inc.
2013-01-20,11:09,09:00,08:51,129.0,N704X,323.0,Delta Air Lines Inc.
2013-01-20,09:01,09:05,08:51,-4.0,N636VA,357.0,Virgin America
2013-01-20,10:20,10:30,10:51,-10.0,N335AA,334.0,American Airlines Inc.
2013-01-20,11:25,11:25,11:51,0.0,N806JB,352.0,JetBlue Airways
2013-01-20,11:21,11:30,11:51,-9.0,N517UA,360.0,United Air Lines Inc.
2013-01-20,11:52,12:00,11:51,-8.0,N711ZX,363.0,Delta Air Lines Inc.
2013-01-20,11:58,12:00,11:51,-2.0,N327AA,340.0,American Airlines Inc.
2013-01-20,13:17,13:20,12:51,-3.0,N851VA,359.0,Virgin America
2013-01-20,13:37,13:45,13:51,-8.0,N339AA,350.0,American Airlines Inc.
2013-01-20,14:52,15:00,14:51,-8.0,N723TW,358.0,Delta Air Lines Inc.
2013-01-20,16:11,15:30,15:51,41.0,N19130,339.0,United Air Lines Inc.
2013-01-20,15:50,15:45,15:51,5.0,N338AA,348.0,American Airlines Inc.
2013-01-20,16:25,16:25,16:51,0.0,N583JB,356.0,JetBlue Airways
2013-01-20,16:39,16:45,16:51,-6.0,N319AA,341.0,American Airlines Inc.
2013-01-20,16:48,16:55,16:51,-7.0,N631VA,367.0,Virgin America
2013-01-20,16:54,17:00,16:51,-6.0,N717TW,351.0,Delta Air Lines Inc.
2013-01-20,17:43,17:51,17:51,-8.0,N512UA,354.0,United Air Lines Inc.
2013-01-20,18:45,19:00,18:51,-15.0,N704X,363.0,Delta Air Lines Inc.
2013-01-20,19:03,19:05,18:51,-2.0,N323AA,346.0,American Airlines Inc.
2013-01-20,19:53,20:00,19:51,-7.0,N629VA,362.0,Virgin America
2013-01-20,20:19,20:25,20:51,-6.0,N502UA,328.0,United Air Lines Inc.
2013-01-20,20:38,20:40,20:51,-2.0,N715JB,356.0,JetBlue Airways
2013-01-20,20:55,21:00,20:51,-5.0,N718TW,350.0,Delta Air Lines Inc.
2013-01-20,21:27,21:35,21:51,-8.0,N328AA,352.0,American Airlines Inc.
2013-01-21,05:52,06:01,05:51,-9.0,N19117,349.0,United Air Lines Inc.
2013-01-21,06:56,07:00,06:51,-4.0,N643JB,346.0,JetBlue Airways
2013-01-21,06:58,07:00,06:51,-2.0,N706TW,345.0,Delta Air Lines Inc.
2013-01-21,07:10,07:05,06:51,5.0,N630VA,347.0,Virgin America
2013-01-21,07:27,07:30,07:51,-3.0,N319AA,338.0,American Airlines Inc.
2013-01-21,08:22,08:30,08:51,-8.0,N17133,343.0,United Air Lines Inc.
2013-01-21,08:58,09:00,08:51,-2.0,N717TW,335.0,Delta Air Lines Inc.
2013-01-21,09:03,09:00,08:51,3.0,N329AA,362.0,American Airlines Inc.
2013-01-21,09:00,09:05,08:51,-5.0,N623VA,346.0,Virgin America
2013-01-21,10:21,10:30,10:51,-9.0,N320AA,337.0,American Airlines Inc.
2013-01-21,11:19,11:25,11:51,-6.0,N805JB,346.0,JetBlue Airways
2013-01-21,11:20,11:30,11:51,-10.0,N508UA,339.0,United Air Lines Inc.
2013-01-21,11:56,12:00,11:51,-4.0,N707TW,336.0,Delta Air Lines Inc.
2013-01-21,11:58,12:00,11:51,-2.0,N332AA,333.0,American Airlines Inc.
2013-01-21,13:16,13:20,12:51,-4.0,N637VA,344.0,Virgin America
2013-01-21,13:44,13:45,13:51,-1.0,N336AA,339.0,American Airlines Inc.
2013-01-21,14:59,15:00,14:51,-1.0,N721TW,333.0,Delta Air Lines Inc.
2013-01-21,15:36,15:40,15:51,-4.0,N19130,355.0,United Air Lines Inc.
2013-01-21,16:48,15:45,15:51,63.0,N328AA,331.0,American Airlines Inc.
2013-01-21,16:39,16:25,16:51,14.0,N583JB,330.0,JetBlue Airways
2013-01-21,17:50,16:45,16:51,65.0,N339AA,335.0,American Airlines Inc.
2013-01-21,17:07,16:55,16:51,12.0,N636VA,352.0,Virgin America
2013-01-21,17:00,17:00,16:51,0.0,N718TW,345.0,Delta Air Lines Inc.
2013-01-21,17:51,17:53,17:51,-2.0,N554UA,336.0,United Air Lines Inc.
2013-01-21,18:58,19:00,18:51,-2.0,N717TW,343.0,Delta Air Lines Inc.
2013-01-21,19:08,19:05,18:51,3.0,N323AA,329.0,American Airlines Inc.
2013-01-21,20:34,20:00,19:51,34.0,N640VA,346.0,Virgin America
2013-01-21,20:13,20:25,20:51,-12.0,N517UA,340.0,United Air Lines Inc.
2013-01-21,20:53,20:40,20:51,13.0,N643JB,343.0,JetBlue Airways
2013-01-21,20:56,21:00,20:51,-4.0,N711ZX,343.0,Delta Air Lines Inc.
2013-01-21,21:47,21:35,21:51,12.0,N319AA,339.0,American Airlines Inc.
2013-01-22,06:00,06:01,05:51,-1.0,N17133,345.0,United Air Lines Inc.
2013-01-22,06:58,07:00,06:51,-2.0,N583JB,335.0,JetBlue Airways
2013-01-22,07:00,07:00,06:51,0.0,N713TW,344.0,Delta Air Lines Inc.
2013-01-22,06:53,07:05,06:51,-12.0,N628VA,345.0,Virgin America
2013-01-22,07:24,07:30,07:51,-6.0,N329AA,343.0,American Airlines Inc.
2013-01-22,08:37,08:30,08:51,7.0,N14115,330.0,United Air Lines Inc.
2013-01-22,09:04,09:00,08:51,4.0,N320AA,330.0,American Airlines Inc.
2013-01-22,09:00,09:00,08:51,0.0,N721TW,336.0,Delta Air Lines Inc.
2013-01-22,09:04,09:05,08:51,-1.0,N623VA,339.0,Virgin America
2013-01-22,10:31,10:30,10:51,1.0,N332AA,332.0,American Airlines Inc.
2013-01-22,11:24,11:25,11:51,-1.0,N763JB,339.0,JetBlue Airways
2013-01-22,11:34,11:30,11:51,4.0,N510UA,337.0,United Air Lines Inc.
2013-01-22,12:04,12:00,11:51,4.0,N336AA,341.0,American Airlines Inc.
2013-01-22,11:55,12:00,11:51,-5.0,N624AG,340.0,Delta Air Lines Inc.
2013-01-22,13:19,13:20,12:51,-1.0,N634VA,345.0,Virgin America
2013-01-22,13:41,13:45,13:51,-4.0,N339AA,347.0,American Airlines Inc.
2013-01-22,14:58,15:00,14:51,-2.0,N712TW,330.0,Delta Air Lines Inc.
2013-01-22,15:38,15:40,15:51,-2.0,N19130,331.0,United Air Lines Inc.
2013-01-22,17:33,15:45,15:51,108.0,N327AA,333.0,American Airlines Inc.
2013-01-22,16:25,16:25,16:51,0.0,N630JB,339.0,JetBlue Airways
2013-01-22,16:40,16:45,16:51,-5.0,N338AA,332.0,American Airlines Inc.
