id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
4557,2013,1,6,1027.0,1030,-3.0,1335.0,1340,-5.0,AA,19,N328AA,JFK,LAX,344.0,2475,10,30,06/01/2013 10:00,American Airlines Inc.
4596,2013,1,6,1129.0,1130,-1.0,1435.0,1437,-2.0,UA,703,N554UA,JFK,LAX,346.0,2475,11,30,06/01/2013 11:00,United Air Lines Inc.
4598,2013,1,6,1131.0,1130,1.0,1438.0,1450,-12.0,VX,409,N638VA,JFK,LAX,342.0,2475,11,30,06/01/2013 11:00,Virgin America
4613,2013,1,6,1153.0,1200,-7.0,1500.0,1529,-29.0,DL,863,N711ZX,JFK,LAX,337.0,2475,12,0,06/01/2013 12:00,Delta Air Lines Inc.
4620,2013,1,6,1158.0,1200,-2.0,1503.0,1510,-7.0,AA,3,N324AA,JFK,LAX,344.0,2475,12,0,06/01/2013 12:00,American Airlines Inc.
4629,2013,1,6,1215.0,1220,-5.0,1518.0,1531,-13.0,B6,673,N641JB,JFK,LAX,343.0,2475,12,20,06/01/2013 12:00,JetBlue Airways
4683,2013,1,6,1327.0,1330,-3.0,1634.0,1655,-21.0,VX,411,N621VA,JFK,LAX,347.0,2475,13,30,06/01/2013 13:00,Virgin America
4693,2013,1,6,1342.0,1345,-3.0,1704.0,1705,-1.0,AA,117,N322AA,JFK,LAX,342.0,2475,13,45,06/01/2013 13:00,American Airlines Inc.
4765,2013,1,6,1500.0,1500,0.0,1834.0,1837,-3.0,DL,963,N717TW,JFK,LAX,345.0,2475,15,0,06/01/2013 15:00,Delta Air Lines Inc.
4798,2013,1,6,1530.0,1530,0.0,1844.0,1854,-10.0,UA,161,N14102,JFK,LAX,328.0,2475,15,30,06/01/2013 15:00,United Air Lines Inc.
4811,2013,1,6,1544.0,1545,-1.0,1851.0,1910,-19.0,AA,133,N338AA,JFK,LAX,332.0,2475,15,45,06/01/2013 15:00,American Airlines Inc.
4858,2013,1,6,1631.0,1630,1.0,1936.0,1952,-16.0,B6,675,N648JB,JFK,LAX,332.0,2475,16,30,06/01/2013 16:00,JetBlue Airways
4873,2013,1,6,1643.0,1645,-2.0,1952.0,2005,-13.0,AA,181,N320AA,JFK,LAX,338.0,2475,16,45,06/01/2013 16:00,American Airlines Inc.
4883,2013,1,6,1653.0,1655,-2.0,1955.0,2030,-35.0,VX,413,N640VA,JFK,LAX,339.0,2475,16,55,06/01/2013 16:00,Virgin America
4890,2013,1,6,1657.0,1700,-3.0,2025.0,2036,-11.0,DL,127,N703TW,JFK,LAX,349.0,2475,17,0,06/01/2013 17:00,Delta Air Lines Inc.
4939,2013,1,6,1746.0,1751,-5.0,2041.0,2103,-22.0,UA,535,N557UA,JFK,LAX,334.0,2475,17,51,06/01/2013 17:00,United Air Lines Inc.
5015,2013,1,6,1856.0,1905,-9.0,2207.0,2225,-18.0,AA,21,N339AA,JFK,LAX,320.0,2475,19,5,06/01/2013 19:00,American Airlines Inc.
5019,2013,1,6,1858.0,1900,-2.0,2219.0,2238,-19.0,DL,87,N702TW,JFK,LAX,332.0,2475,19,0,06/01/2013 19:00,Delta Air Lines Inc.
5089,2013,1,6,2011.0,2000,11.0,2309.0,2325,-16.0,VX,415,N624VA,JFK,LAX,336.0,2475,20,0,06/01/2013 20:00,Virgin America
5099,2013,1,6,2021.0,2025,-4.0,2253.0,2329,-36.0,UA,771,N512UA,JFK,LAX,305.0,2475,20,25,06/01/2013 20:00,United Air Lines Inc.
5108,2013,1,6,2036.0,2040,-4.0,2337.0,2357,-20.0,B6,677,N807JB,JFK,LAX,332.0,2475,20,40,06/01/2013 20:00,JetBlue Airways
5118,2013,1,6,2053.0,2100,-7.0,18.0,31,-13.0,DL,2363,N718TW,JFK,LAX,335.0,2475,21,0,06/01/2013 21:00,Delta Air Lines Inc.
5142,2013,1,6,2141.0,2135,6.0,50.0,50,0.0,AA,185,N329AA,JFK,LAX,343.0,2475,21,35,06/01/2013 21:00,American Airlines Inc.
5208,2013,1,7,620.0,601,19.0,902.0,918,-16.0,UA,1030,N57857,JFK,LAX,319.0,2475,6,1,07/01/2013 06:00,United Air Lines Inc.
5240,2013,1,7,652.0,700,-8.0,934.0,1025,-51.0,VX,399,N640VA,JFK,LAX,321.0,2475,7,0,07/01/2013 07:00,Virgin America
5250,2013,1,7,658.0,700,-2.0,945.0,1034,-49.0,DL,763,N711ZX,JFK,LAX,311.0,2475,7,0,07/01/2013 07:00,Delta Air Lines Inc.
5260,2013,1,7,704.0,700,4.0,944.0,1027,-43.0,B6,671,N652JB,JFK,LAX,313.0,2475,7,0,07/01/2013 07:00,JetBlue Airways
5282,2013,1,7,724.0,730,-6.0,1008.0,1100,-52.0,AA,33,N328AA,JFK,LAX,312.0,2475,7,30,07/01/2013 07:00,American Airlines Inc.
5382,2013,1,7,856.0,900,-4.0,1144.0,1225,-41.0,VX,407,N837VA,JFK,LAX,324.0,2475,9,0,07/01/2013 09:00,Virgin America
5385,2013,1,7,858.0,900,-2.0,1204.0,1227,-23.0,DL,120,N717TW,JFK,LAX,327.0,2475,9,0,07/01/2013 09:00,Delta Air Lines Inc.
5396,2013,1,7,904.0,900,4.0,1203.0,1220,-17.0,AA,1,N335AA,JFK,LAX,316.0,2475,9,0,07/01/2013 09:00,American Airlines Inc.
5506,2013,1,7,1123.0,1125,-2.0,1359.0,1439,-40.0,B6,673,N768JB,JFK,LAX,312.0,2475,11,25,07/01/2013 11:00,JetBlue Airways
5507,2013,1,7,1123.0,1130,-7.0,1405.0,1445,-40.0,UA,703,N508UA,JFK,LAX,320.0,2475,11,30,07/01/2013 11:00,United Air Lines Inc.
5517,2013,1,7,1132.0,1130,2.0,1423.0,1450,-27.0,VX,409,N845VA,JFK,LAX,319.0,2475,11,30,07/01/2013 11:00,Virgin America
5532,2013,1,7,1153.0,1200,-7.0,1425.0,1510,-45.0,AA,3,N336AA,JFK,LAX,306.0,2475,12,0,07/01/2013 12:00,American Airlines Inc.
5535,2013,1,7,1157.0,1030,87.0,1458.0,1340,78.0,AA,19,N327AA,JFK,LAX,335.0,2475,10,30,07/01/2013 10:00,American Airlines Inc.
5538,2013,1,7,1159.0,1200,-1.0,1450.0,1529,-39.0,DL,863,N706TW,JFK,LAX,329.0,2475,12,0,07/01/2013 12:00,Delta Air Lines Inc.
5601,2013,1,7,1323.0,830,293.0,1604.0,1154,250.0,UA,112,N12116,JFK,LAX,311.0,2475,8,30,07/01/2013 08:00,United Air Lines Inc.
5609,2013,1,7,1329.0,1330,-1.0,1622.0,1655,-33.0,VX,411,N848VA,JFK,LAX,326.0,2475,13,30,07/01/2013 13:00,Virgin America
5615,2013,1,7,1344.0,1345,-1.0,1648.0,1705,-17.0,AA,117,N332AA,JFK,LAX,337.0,2475,13,45,07/01/2013 13:00,American Airlines Inc.
5678,2013,1,7,1454.0,1500,-6.0,1822.0,1837,-15.0,DL,963,N712TW,JFK,LAX,328.0,2475,15,0,07/01/2013 15:00,Delta Air Lines Inc.
5732,2013,1,7,1545.0,1545,0.0,1830.0,1910,-40.0,AA,133,N338AA,JFK,LAX,322.0,2475,15,45,07/01/2013 15:00,American Airlines Inc.
5735,2013,1,7,1547.0,1540,7.0,1859.0,1900,-1.0,UA,161,N14102,JFK,LAX,328.0,2475,15,40,07/01/2013 15:00,United Air Lines Inc.
5782,2013,1,7,1623.0,1625,-2.0,1900.0,1954,-54.0,B6,675,N807JB,JFK,LAX,320.0,2475,16,25,07/01/2013 16:00,JetBlue Airways
5807,2013,1,7,1650.0,1645,5.0,1940.0,2005,-25.0,AA,181,N329AA,JFK,LAX,322.0,2475,16,45,07/01/2013 16:00,American Airlines Inc.
5819,2013,1,7,1657.0,1700,-3.0,2003.0,2036,-33.0,DL,127,N718TW,JFK,LAX,328.0,2475,17,0,07/01/2013 17:00,Delta Air Lines Inc.
5861,2013,1,7,1728.0,1655,33.0,2042.0,2030,12.0,VX,413,N641VA,JFK,LAX,330.0,2475,16,55,07/01/2013 16:00,Virgin America
5880,2013,1,7,1750.0,1753,-3.0,2057.0,2105,-8.0,UA,535,N512UA,JFK,LAX,330.0,2475,17,53,07/01/2013 17:00,United Air Lines Inc.
5954,2013,1,7,1900.0,1905,-5.0,2133.0,2225,-52.0,AA,21,N339AA,JFK,LAX,310.0,2475,19,5,07/01/2013 19:00,American Airlines Inc.
5975,2013,1,7,1922.0,1900,22.0,2222.0,2238,-16.0,DL,87,N717TW,JFK,LAX,332.0,2475,19,0,07/01/2013 19:00,Delta Air Lines Inc.
6016,2013,1,7,1959.0,2000,-1.0,2310.0,2325,-15.0,VX,415,N621VA,JFK,LAX,323.0,2475,20,0,07/01/2013 20:00,Virgin America
6026,2013,1,7,2022.0,2025,-3.0,2250.0,2329,-39.0,UA,771,N555UA,JFK,LAX,309.0,2475,20,25,07/01/2013 20:00,United Air Lines Inc.
6040,2013,1,7,2040.0,2040,0.0,2334.0,2357,-23.0,B6,677,N652JB,JFK,LAX,321.0,2475,20,40,07/01/2013 20:00,JetBlue Airways
6059,2013,1,7,2058.0,2100,-2.0,2350.0,31,-41.0,DL,2363,N704X,JFK,LAX,313.0,2475,21,0,07/01/2013 21:00,Delta Air Lines Inc.
6074,2013,1,7,2134.0,2135,-1.0,19.0,50,-31.0,AA,185,N328AA,JFK,LAX,323.0,2475,21,35,07/01/2013 21:00,American Airlines Inc.
6120,2013,1,8,558.0,601,-3.0,850.0,918,-28.0,UA,1030,N12116,JFK,LAX,324.0,2475,6,1,08/01/2013 06:00,United Air Lines Inc.
6182,2013,1,8,659.0,700,-1.0,1011.0,1034,-23.0,DL,763,N718TW,JFK,LAX,340.0,2475,7,0,08/01/2013 07:00,Delta Air Lines Inc.
6189,2013,1,8,703.0,700,3.0,1003.0,1027,-24.0,B6,671,N768JB,JFK,LAX,326.0,2475,7,0,08/01/2013 07:00,JetBlue Airways
6199,2013,1,8,711.0,705,6.0,1007.0,1035,-28.0,VX,399,N837VA,JFK,LAX,334.0,2475,7,5,08/01/2013 07:00,Virgin America
6214,2013,1,8,729.0,730,-1.0,1036.0,1100,-24.0,AA,33,N335AA,JFK,LAX,330.0,2475,7,30,08/01/2013 07:00,American Airlines Inc.
6291,2013,1,8,837.0,830,7.0,1141.0,1154,-13.0,UA,112,N14107,JFK,LAX,320.0,2475,8,30,08/01/2013 08:00,United Air Lines Inc.
6309,2013,1,8,853.0,900,-7.0,1209.0,1220,-11.0,AA,1,N323AA,JFK,LAX,341.0,2475,9,0,08/01/2013 09:00,American Airlines Inc.
6327,2013,1,8,900.0,900,0.0,1223.0,1227,-4.0,DL,120,N713TW,JFK,LAX,343.0,2475,9,0,08/01/2013 09:00,Delta Air Lines Inc.
6331,2013,1,8,905.0,900,5.0,1206.0,1230,-24.0,VX,407,N626VA,JFK,LAX,335.0,2475,9,0,08/01/2013 09:00,Virgin America
6432,2013,1,8,1128.0,1125,3.0,1414.0,1439,-25.0,B6,673,N636JB,JFK,LAX,331.0,2475,11,25,08/01/2013 11:00,JetBlue Airways
6436,2013,1,8,1130.0,1130,0.0,1437.0,1455,-18.0,VX,409,N641VA,JFK,LAX,341.0,2475,11,30,08/01/2013 11:00,Virgin America
6447,2013,1,8,1138.0,1030,68.0,1428.0,1340,48.0,AA,19,N319AA,JFK,LAX,330.0,2475,10,30,08/01/2013 10:00,American Airlines Inc.
6450,2013,1,8,1145.0,1130,15.0,1449.0,1445,4.0,UA,703,N512UA,JFK,LAX,341.0,2475,11,30,08/01/2013 11:00,United Air Lines Inc.
6459,2013,1,8,1154.0,1200,-6.0,1451.0,1510,-19.0,AA,3,N320AA,JFK,LAX,334.0,2475,12,0,08/01/2013 12:00,American Airlines Inc.
6466,2013,1,8,1158.0,1200,-2.0,1522.0,1529,-7.0,DL,863,N624AG,JFK,LAX,333.0,2475,12,0,08/01/2013 12:00,Delta Air Lines Inc.
6518,2013,1,8,1325.0,1320,5.0,1633.0,1650,-17.0,VX,411,N629VA,JFK,LAX,343.0,2475,13,20,08/01/2013 13:00,Virgin America
6526,2013,1,8,1338.0,1345,-7.0,1652.0,1705,-13.0,AA,117,N325AA,JFK,LAX,347.0,2475,13,45,08/01/2013 13:00,American Airlines Inc.
6598,2013,1,8,1456.0,1500,-4.0,1828.0,1837,-9.0,DL,963,N711ZX,JFK,LAX,342.0,2475,15,0,08/01/2013 15:00,Delta Air Lines Inc.
6643,2013,1,8,1546.0,1545,1.0,1851.0,1910,-19.0,AA,133,N324AA,JFK,LAX,341.0,2475,15,45,08/01/2013 15:00,American Airlines Inc.
6647,2013,1,8,1548.0,1540,8.0,1842.0,1900,-18.0,UA,161,N12125,JFK,LAX,331.0,2475,15,40,08/01/2013 15:00,United Air Lines Inc.
6695,2013,1,8,1626.0,1625,1.0,1920.0,1954,-34.0,B6,675,N809JB,JFK,LAX,336.0,2475,16,25,08/01/2013 16:00,JetBlue Airways
6734,2013,1,8,1700.0,1700,0.0,2038.0,2036,2.0,DL,127,N704X,JFK,LAX,338.0,2475,17,0,08/01/2013 17:00,Delta Air Lines Inc.
6755,2013,1,8,1716.0,1645,31.0,2018.0,2005,13.0,AA,181,N336AA,JFK,LAX,342.0,2475,16,45,08/01/2013 16:00,American Airlines Inc.
6775,2013,1,8,1733.0,1655,38.0,2042.0,2035,7.0,VX,413,N627VA,JFK,LAX,345.0,2475,16,55,08/01/2013 16:00,Virgin America
6787,2013,1,8,1752.0,1753,-1.0,2105.0,2105,0.0,UA,535,N555UA,JFK,LAX,349.0,2475,17,53,08/01/2013 17:00,United Air Lines Inc.
6860,2013,1,8,1858.0,1900,-2.0,2223.0,2238,-15.0,DL,87,N722TW,JFK,LAX,345.0,2475,19,0,08/01/2013 19:00,Delta Air Lines Inc.
6862,2013,1,8,1859.0,1905,-6.0,2158.0,2225,-27.0,AA,21,N322AA,JFK,LAX,337.0,2475,19,5,08/01/2013 19:00,American Airlines Inc.
6930,2013,1,8,2009.0,2000,9.0,2334.0,2329,5.0,VX,415,N638VA,JFK,LAX,362.0,2475,20,0,08/01/2013 20:00,Virgin America
6937,2013,1,8,2020.0,2025,-5.0,2338.0,2329,9.0,UA,771,N510UA,JFK,LAX,351.0,2475,20,25,08/01/2013 20:00,United Air Lines Inc.
6949,2013,1,8,2038.0,2040,-2.0,2342.0,2357,-15.0,B6,677,N768JB,JFK,LAX,342.0,2475,20,40,08/01/2013 20:00,JetBlue Airways
6966,2013,1,8,2058.0,2100,-2.0,29.0,31,-2.0,DL,2363,N705TW,JFK,LAX,356.0,2475,21,0,08/01/2013 21:00,Delta Air Lines Inc.
6973,2013,1,8,2130.0,2135,-5.0,114.0,50,24.0,AA,185,N328AA,JFK,LAX,376.0,2475,21,35,08/01/2013 21:00,American Airlines Inc.
7030,2013,1,9,604.0,601,3.0,926.0,918,8.0,UA,1030,N14120,JFK,LAX,354.0,2475,6,1,09/01/2013 06:00,United Air Lines Inc.
7089,2013,1,9,658.0,700,-2.0,1022.0,1034,-12.0,DL,763,N624AG,JFK,LAX,342.0,2475,7,0,09/01/2013 07:00,Delta Air Lines Inc.
7093,2013,1,9,700.0,700,0.0,1005.0,1027,-22.0,B6,671,N807JB,JFK,LAX,343.0,2475,7,0,09/01/2013 07:00,JetBlue Airways
7101,2013,1,9,712.0,705,7.0,1043.0,1035,8.0,VX,399,N634VA,JFK,LAX,356.0,2475,7,5,09/01/2013 07:00,Virgin America
7116,2013,1,9,728.0,730,-2.0,1105.0,1100,5.0,AA,33,N319AA,JFK,LAX,367.0,2475,7,30,09/01/2013 07:00,American Airlines Inc.
7187,2013,1,9,831.0,830,1.0,1206.0,1154,12.0,UA,112,N14107,JFK,LAX,351.0,2475,8,30,09/01/2013 08:00,United Air Lines Inc.
7212,2013,1,9,855.0,900,-5.0,1208.0,1227,-19.0,DL,120,N711ZX,JFK,LAX,343.0,2475,9,0,09/01/2013 09:00,Delta Air Lines Inc.
7224,2013,1,9,900.0,900,0.0,1206.0,1220,-14.0,AA,1,N329AA,JFK,LAX,345.0,2475,9,0,09/01/2013 09:00,American Airlines Inc.
7227,2013,1,9,903.0,905,-2.0,1230.0,1235,-5.0,VX,407,N637VA,JFK,LAX,354.0,2475,9,5,09/01/2013 09:00,Virgin America
7329,2013,1,9,1120.0,1125,-5.0,1420.0,1439,-19.0,B6,673,N625JB,JFK,LAX,340.0,2475,11,25,09/01/2013 11:00,JetBlue Airways
7334,2013,1,9,1123.0,1130,-7.0,1414.0,1445,-31.0,UA,703,N555UA,JFK,LAX,325.0,2475,11,30,09/01/2013 11:00,United Air Lines Inc.
7337,2013,1,9,1128.0,1030,58.0,1506.0,1340,86.0,AA,19,N322AA,JFK,LAX,371.0,2475,10,30,09/01/2013 10:00,American Airlines Inc.
7359,2013,1,9,1153.0,1200,-7.0,1550.0,1529,21.0,DL,863,N722TW,JFK,LAX,374.0,2475,12,0,09/01/2013 12:00,Delta Air Lines Inc.
7375,2013,1,9,1207.0,1200,7.0,1451.0,1510,-19.0,AA,3,N332AA,JFK,LAX,326.0,2475,12,0,09/01/2013 12:00,American Airlines Inc.
7427,2013,1,9,1330.0,1320,10.0,1656.0,1650,6.0,VX,411,N641VA,JFK,LAX,359.0,2475,13,20,09/01/2013 13:00,Virgin America
7431,2013,1,9,1341.0,1345,-4.0,1701.0,1705,-4.0,AA,117,N338AA,JFK,LAX,353.0,2475,13,45,09/01/2013 13:00,American Airlines Inc.
7504,2013,1,9,1458.0,1500,-2.0,1835.0,1837,-2.0,DL,963,N718TW,JFK,LAX,366.0,2475,15,0,09/01/2013 15:00,Delta Air Lines Inc.
7545,2013,1,9,1541.0,1540,1.0,1855.0,1900,-5.0,UA,161,N17139,JFK,LAX,351.0,2475,15,40,09/01/2013 15:00,United Air Lines Inc.
7570,2013,1,9,1557.0,1545,12.0,1853.0,1910,-17.0,AA,133,N320AA,JFK,LAX,323.0,2475,15,45,09/01/2013 15:00,American Airlines Inc.
7599,2013,1,9,1622.0,1625,-3.0,1929.0,1954,-25.0,B6,675,N768JB,JFK,LAX,345.0,2475,16,25,09/01/2013 16:00,JetBlue Airways
7634,2013,1,9,1656.0,1655,1.0,2001.0,2035,-34.0,VX,413,N640VA,JFK,LAX,344.0,2475,16,55,09/01/2013 16:00,Virgin America
7643,2013,1,9,1701.0,1645,16.0,1958.0,2005,-7.0,AA,181,N328AA,JFK,LAX,334.0,2475,16,45,09/01/2013 16:00,American Airlines Inc.
7644,2013,1,9,1701.0,1700,1.0,2034.0,2036,-2.0,DL,127,N705TW,JFK,LAX,359.0,2475,17,0,09/01/2013 17:00,Delta Air Lines Inc.
7693,2013,1,9,1748.0,1753,-5.0,2044.0,2105,-21.0,UA,535,N512UA,JFK,LAX,334.0,2475,17,53,09/01/2013 17:00,United Air Lines Inc.
7759,2013,1,9,1854.0,1900,-6.0,2230.0,2238,-8.0,DL,87,N711ZX,JFK,LAX,358.0,2475,19,0,09/01/2013 19:00,Delta Air Lines Inc.
7774,2013,1,9,1903.0,1905,-2.0,2153.0,2225,-32.0,AA,21,N339AA,JFK,LAX,332.0,2475,19,5,09/01/2013 19:00,American Airlines Inc.
7815,2013,1,9,1954.0,2000,-6.0,2312.0,2329,-17.0,VX,415,N631VA,JFK,LAX,352.0,2475,20,0,09/01/2013 20:00,Virgin America
7835,2013,1,9,2018.0,2025,-7.0,2344.0,2329,15.0,UA,771,N532UA,JFK,LAX,358.0,2475,20,25,09/01/2013 20:00,United Air Lines Inc.
7851,2013,1,9,2042.0,2040,2.0,,2357,,B6,677,N807JB,JFK,LAX,,2475,20,40,09/01/2013 20:00,JetBlue Airways
7864,2013,1,9,2059.0,2100,-1.0,31.0,31,0.0,DL,2363,N717TW,JFK,LAX,358.0,2475,21,0,09/01/2013 21:00,Delta Air Lines Inc.
7878,2013,1,9,2133.0,2135,-2.0,100.0,50,10.0,AA,185,N319AA,JFK,LAX,360.0,2475,21,35,09/01/2013 21:00,American Airlines Inc.
7937,2013,1,10,607.0,601,6.0,932.0,918,14.0,UA,1030,N14107,JFK,LAX,357.0,2475,6,1,10/01/2013 06:00,United Air Lines Inc.
7989,2013,1,10,659.0,700,-1.0,1006.0,1034,-28.0,DL,763,N705TW,JFK,LAX,335.0,2475,7,0,10/01/2013 07:00,Delta Air Lines Inc.
7993,2013,1,10,702.0,705,-3.0,1020.0,1035,-15.0,VX,399,N638VA,JFK,LAX,346.0,2475,7,5,10/01/2013 07:00,Virgin America
7995,2013,1,10,703.0,700,3.0,1006.0,1027,-21.0,B6,671,N809JB,JFK,LAX,342.0,2475,7,0,10/01/2013 07:00,JetBlue Airways
8012,2013,1,10,721.0,730,-9.0,1006.0,1100,-54.0,AA,33,N335AA,JFK,LAX,318.0,2475,7,30,10/01/2013 07:00,American Airlines Inc.
8091,2013,1,10,825.0,830,-5.0,1113.0,1154,-41.0,UA,112,N48127,JFK,LAX,325.0,2475,8,30,10/01/2013 08:00,United Air Lines Inc.
8118,2013,1,10,855.0,900,-5.0,1234.0,1227,7.0,DL,120,N727TW,JFK,LAX,354.0,2475,9,0,10/01/2013 09:00,Delta Air Lines Inc.
8123,2013,1,10,856.0,900,-4.0,1159.0,1220,-21.0,AA,1,N336AA,JFK,LAX,328.0,2475,9,0,10/01/2013 09:00,American Airlines Inc.
8163,2013,1,10,939.0,905,34.0,1259.0,1235,24.0,VX,407,N622VA,JFK,LAX,349.0,2475,9,5,10/01/2013 09:00,Virgin America
8201,2013,1,10,1025.0,1030,-5.0,1330.0,1340,-10.0,AA,19,N338AA,JFK,LAX,342.0,2475,10,30,10/01/2013 10:00,American Airlines Inc.
8246,2013,1,10,1126.0,1130,-4.0,1439.0,1445,-6.0,UA,703,N525UA,JFK,LAX,349.0,2475,11,30,10/01/2013 11:00,United Air Lines Inc.
8255,2013,1,10,1139.0,1125,14.0,1449.0,1439,10.0,B6,673,N638JB,JFK,LAX,351.0,2475,11,25,10/01/2013 11:00,JetBlue Airways
8269,2013,1,10,1153.0,1200,-7.0,1531.0,1529,2.0,DL,863,N712TW,JFK,LAX,359.0,2475,12,0,10/01/2013 12:00,Delta Air Lines Inc.
8276,2013,1,10,1158.0,1200,-2.0,1507.0,1510,-3.0,AA,3,N339AA,JFK,LAX,343.0,2475,12,0,10/01/2013 12:00,American Airlines Inc.
8331,2013,1,10,1315.0,1320,-5.0,1646.0,1650,-4.0,VX,411,N632VA,JFK,LAX,356.0,2475,13,20,10/01/2013 13:00,Virgin America
8346,2013,1,10,1340.0,1345,-5.0,1649.0,1705,-16.0,AA,117,N324AA,JFK,LAX,342.0,2475,13,45,10/01/2013 13:00,American Airlines Inc.
8421,2013,1,10,1459.0,1500,-1.0,1830.0,1837,-7.0,DL,963,N624AG,JFK,LAX,350.0,2475,15,0,10/01/2013 15:00,Delta Air Lines Inc.
8468,2013,1,10,1540.0,1540,0.0,1906.0,1900,6.0,UA,161,N41140,JFK,LAX,351.0,2475,15,40,10/01/2013 15:00,United Air Lines Inc.
8469,2013,1,10,1545.0,1545,0.0,1846.0,1910,-24.0,AA,133,N323AA,JFK,LAX,335.0,2475,15,45,10/01/2013 15:00,American Airlines Inc.
8517,2013,1,10,1622.0,1625,-3.0,1928.0,1954,-26.0,B6,675,N779JB,JFK,LAX,343.0,2475,16,25,10/01/2013 16:00,JetBlue Airways
8536,2013,1,10,1642.0,1645,-3.0,1939.0,2005,-26.0,AA,181,N319AA,JFK,LAX,340.0,2475,16,45,10/01/2013 16:00,American Airlines Inc.
8545,2013,1,10,1650.0,1655,-5.0,2007.0,2035,-28.0,VX,413,N640VA,JFK,LAX,358.0,2475,16,55,10/01/2013 16:00,Virgin America
8555,2013,1,10,1658.0,1700,-2.0,2007.0,2036,-29.0,DL,127,N718TW,JFK,LAX,344.0,2475,17,0,10/01/2013 17:00,Delta Air Lines Inc.
8608,2013,1,10,1748.0,1753,-5.0,2104.0,2105,-1.0,UA,535,N510UA,JFK,LAX,343.0,2475,17,53,10/01/2013 17:00,United Air Lines Inc.
8689,2013,1,10,1857.0,1905,-8.0,2152.0,2225,-33.0,AA,21,N328AA,JFK,LAX,336.0,2475,19,5,10/01/2013 19:00,American Airlines Inc.
8691,2013,1,10,1857.0,1900,-3.0,2208.0,2238,-30.0,DL,87,N721TW,JFK,LAX,337.0,2475,19,0,10/01/2013 19:00,Delta Air Lines Inc.
8749,2013,1,10,1955.0,2000,-5.0,2311.0,2329,-18.0,VX,415,N641VA,JFK,LAX,355.0,2475,20,0,10/01/2013 20:00,Virgin America
8766,2013,1,10,2020.0,2025,-5.0,2327.0,2329,-2.0,UA,771,N518UA,JFK,LAX,335.0,2475,20,25,10/01/2013 20:00,United Air Lines Inc.
8779,2013,1,10,2040.0,2040,0.0,2351.0,2357,-6.0,B6,677,N809JB,JFK,LAX,343.0,2475,20,40,10/01/2013 20:00,JetBlue Airways
8794,2013,1,10,2100.0,2100,0.0,37.0,31,6.0,DL,2363,N705TW,JFK,LAX,343.0,2475,21,0,10/01/2013 21:00,Delta Air Lines Inc.
8813,2013,1,10,2145.0,2135,10.0,45.0,50,-5.0,AA,185,N335AA,JFK,LAX,341.0,2475,21,35,10/01/2013 21:00,American Airlines Inc.
8855,2013,1,11,557.0,601,-4.0,923.0,918,5.0,UA,1030,N48127,JFK,LAX,358.0,2475,6,1,11/01/2013 06:00,United Air Lines Inc.
8921,2013,1,11,655.0,700,-5.0,1025.0,1034,-9.0,DL,763,N713TW,JFK,LAX,353.0,2475,7,0,11/01/2013 07:00,Delta Air Lines Inc.
8928,2013,1,11,659.0,700,-1.0,1026.0,1027,-1.0,B6,671,N638JB,JFK,LAX,352.0,2475,7,0,11/01/2013 07:00,JetBlue Airways
8937,2013,1,11,703.0,705,-2.0,1044.0,1035,9.0,VX,399,N624VA,JFK,LAX,361.0,2475,7,5,11/01/2013 07:00,Virgin America
8954,2013,1,11,727.0,730,-3.0,1058.0,1100,-2.0,AA,33,N336AA,JFK,LAX,360.0,2475,7,30,11/01/2013 07:00,American Airlines Inc.
9041,2013,1,11,841.0,830,11.0,1224.0,1154,30.0,UA,112,N19141,JFK,LAX,360.0,2475,8,30,11/01/2013 08:00,United Air Lines Inc.
9061,2013,1,11,855.0,900,-5.0,1213.0,1227,-14.0,DL,120,N624AG,JFK,LAX,340.0,2475,9,0,11/01/2013 09:00,Delta Air Lines Inc.
9071,2013,1,11,901.0,905,-4.0,1242.0,1235,7.0,VX,407,N622VA,JFK,LAX,360.0,2475,9,5,11/01/2013 09:00,Virgin America
9074,2013,1,11,903.0,900,3.0,1231.0,1220,11.0,AA,1,N329AA,JFK,LAX,350.0,2475,9,0,11/01/2013 09:00,American Airlines Inc.
9137,2013,1,11,1024.0,1030,-6.0,1331.0,1340,-9.0,AA,19,N338AA,JFK,LAX,341.0,2475,10,30,11/01/2013 10:00,American Airlines Inc.
9177,2013,1,11,1121.0,1130,-9.0,1427.0,1445,-18.0,UA,703,N525UA,JFK,LAX,348.0,2475,11,30,11/01/2013 11:00,United Air Lines Inc.
9178,2013,1,11,1123.0,1125,-2.0,1436.0,1439,-3.0,B6,673,N793JB,JFK,LAX,353.0,2475,11,25,11/01/2013 11:00,JetBlue Airways
9203,2013,1,11,1154.0,1200,-6.0,1516.0,1510,6.0,AA,3,N320AA,JFK,LAX,341.0,2475,12,0,11/01/2013 12:00,American Airlines Inc.
9234,2013,1,11,1239.0,1200,39.0,1612.0,1529,43.0,DL,863,N721TW,JFK,LAX,370.0,2475,12,0,11/01/2013 12:00,Delta Air Lines Inc.
9265,2013,1,11,1316.0,1320,-4.0,1647.0,1650,-3.0,VX,411,N633VA,JFK,LAX,369.0,2475,13,20,11/01/2013 13:00,Virgin America
