,sched_arr_datetime (mod),arr_time,sched_arr_time,arr_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
190,2013-01-07 10:53:00,10:08,11:00,-52.0,American Airlines Inc.,-58.0,LAX,8.0,,0.00,30.02,10.0,2.0,3.0,,
191,2013-01-07 11:53:00,16:04,11:54,250.0,United Air Lines Inc.,543.0,LAX,10.0,16.0,0.00,30.0,10.0,2.0,3.0,,
192,2013-01-07 12:53:00,11:44,12:25,-41.0,Virgin America,-45.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,,
193,2013-01-07 11:53:00,12:03,12:20,-17.0,American Airlines Inc.,-13.0,LAX,10.0,16.0,0.00,30.0,10.0,2.0,3.0,,
194,2013-01-07 12:53:00,12:04,12:27,-23.0,Delta Air Lines Inc.,-25.0,LAX,10.0,,0.00,30.02,10.0,2.0,3.0,,
195,2013-01-07 13:53:00,14:58,13:40,78.0,American Airlines Inc.,165.0,LAX,8.0,,0.00,30.05,10.0,1.0,,,
196,2013-01-07 14:53:00,13:59,14:39,-40.0,JetBlue Airways,-42.0,LAX,12.0,20.0,0.00,30.08,10.0,2.0,3.0,,
197,2013-01-07 14:53:00,14:05,14:45,-40.0,United Air Lines Inc.,-47.0,LAX,12.0,20.0,0.00,30.08,10.0,2.0,3.0,,
198,2013-01-07 14:53:00,14:23,14:50,-27.0,Virgin America,-25.0,LAX,12.0,20.0,0.00,30.08,10.0,2.0,3.0,,
199,2013-01-07 15:53:00,14:50,15:29,-39.0,Delta Air Lines Inc.,-40.0,LAX,5.0,,0.00,30.11,10.0,2.0,3.0,,
200,2013-01-07 14:53:00,14:25,15:10,-45.0,American Airlines Inc.,-52.0,LAX,12.0,20.0,0.00,30.08,10.0,2.0,3.0,,
201,2013-01-07 16:53:00,16:22,16:55,-33.0,Virgin America,-34.0,LAX,7.0,,0.00,30.11,10.0,2.0,3.0,,
202,2013-01-07 16:53:00,16:48,17:05,-17.0,American Airlines Inc.,-18.0,LAX,7.0,,0.00,30.11,10.0,2.0,3.0,,
203,2013-01-07 18:53:00,18:22,18:37,-15.0,Delta Air Lines Inc.,-21.0,LAX,14.0,,0.00,30.09,10.0,2.0,3.0,3.0,
204,2013-01-07 18:53:00,18:59,19:00,-1.0,United Air Lines Inc.,6.0,LAX,14.0,,0.00,30.09,10.0,2.0,3.0,3.0,
205,2013-01-07 18:53:00,18:30,19:10,-40.0,American Airlines Inc.,-40.0,LAX,14.0,,0.00,30.09,10.0,2.0,3.0,3.0,
206,2013-01-07 19:53:00,19:00,19:54,-54.0,JetBlue Airways,-56.0,LAX,11.0,,0.00,30.05,10.0,2.0,3.0,3.0,
207,2013-01-07 19:53:00,19:40,20:05,-25.0,American Airlines Inc.,-20.0,LAX,11.0,,0.00,30.05,10.0,2.0,3.0,3.0,
208,2013-01-07 20:53:00,20:42,20:30,12.0,Virgin America,45.0,LAX,13.0,,0.00,30.01,10.0,2.0,3.0,3.0,
209,2013-01-07 20:53:00,20:03,20:36,-33.0,Delta Air Lines Inc.,-36.0,LAX,13.0,,0.00,30.01,10.0,2.0,3.0,3.0,
210,2013-01-07 20:53:00,20:57,21:05,-8.0,United Air Lines Inc.,-11.0,LAX,13.0,,0.00,30.01,10.0,2.0,3.0,3.0,
211,2013-01-07 22:53:00,22:22,22:38,-16.0,Delta Air Lines Inc.,6.0,LAX,21.0,,0.00,29.98,10.0,2.0,3.0,4.0,
212,2013-01-07 22:53:00,21:33,22:25,-52.0,American Airlines Inc.,-57.0,LAX,21.0,,0.00,29.98,10.0,2.0,3.0,4.0,
213,2013-01-07 23:53:00,23:10,23:25,-15.0,Virgin America,-16.0,LAX,18.0,,0.00,29.98,10.0,3.0,,,
214,2013-01-07 23:53:00,22:50,23:29,-39.0,United Air Lines Inc.,-42.0,LAX,18.0,,0.00,29.98,10.0,3.0,,,
215,2013-01-07 23:53:00,23:34,23:57,-23.0,JetBlue Airways,-23.0,LAX,18.0,,0.00,29.98,10.0,3.0,,,
216,2013-01-07 00:53:00,23:50,00:31,-41.0,Delta Air Lines Inc.,-43.0,LAX,6.0,,0.00,30.07,10.0,2.0,3.0,4.0,
217,2013-01-07 00:53:00,00:19,00:50,-31.0,American Airlines Inc.,-32.0,LAX,6.0,,0.00,30.07,10.0,2.0,3.0,4.0,
218,2013-01-08 08:53:00,08:50,09:18,-28.0,United Air Lines Inc.,-31.0,LAX,0.0,,0.00,30.05,10.0,1.0,,,
219,2013-01-08 10:53:00,10:11,10:34,-23.0,Delta Air Lines Inc.,-24.0,LAX,3.0,,0.00,30.03,10.0,1.0,,,
220,2013-01-08 10:53:00,10:03,10:27,-24.0,JetBlue Airways,-21.0,LAX,3.0,,0.00,30.03,10.0,1.0,,,
221,2013-01-08 10:53:00,10:07,10:35,-28.0,Virgin America,-22.0,LAX,3.0,,0.00,30.03,10.0,1.0,,,
222,2013-01-08 10:53:00,10:36,11:00,-24.0,American Airlines Inc.,-25.0,LAX,3.0,,0.00,30.03,10.0,1.0,,,
223,2013-01-08 11:53:00,11:41,11:54,-13.0,United Air Lines Inc.,-6.0,LAX,0.0,,0.00,30.04,10.0,1.0,,,
224,2013-01-08 11:53:00,12:09,12:20,-11.0,American Airlines Inc.,-18.0,LAX,0.0,,0.00,30.04,10.0,1.0,,,
225,2013-01-08 12:53:00,12:23,12:27,-4.0,Delta Air Lines Inc.,-4.0,LAX,0.0,,0.00,30.03,10.0,1.0,,,
226,2013-01-08 12:53:00,12:06,12:30,-24.0,Virgin America,-19.0,LAX,0.0,,0.00,30.03,10.0,1.0,,,
227,2013-01-08 13:53:00,14:28,13:40,48.0,American Airlines Inc.,116.0,LAX,0.0,,0.00,30.04,10.0,2.0,,,
228,2013-01-08 14:53:00,14:14,14:39,-25.0,JetBlue Airways,-22.0,LAX,3.0,,0.00,30.07,10.0,2.0,3.0,,
229,2013-01-08 14:53:00,14:37,14:55,-18.0,Virgin America,-18.0,LAX,3.0,,0.00,30.07,10.0,2.0,3.0,,
230,2013-01-08 14:53:00,14:49,14:45,4.0,United Air Lines Inc.,19.0,LAX,3.0,,0.00,30.07,10.0,2.0,3.0,,
231,2013-01-08 15:53:00,15:22,15:29,-7.0,Delta Air Lines Inc.,-9.0,LAX,0.0,,0.00,30.1,10.0,2.0,3.0,,
232,2013-01-08 14:53:00,14:51,15:10,-19.0,American Airlines Inc.,-25.0,LAX,3.0,,0.00,30.07,10.0,2.0,3.0,,
233,2013-01-08 16:53:00,16:33,16:50,-17.0,Virgin America,-12.0,LAX,0.0,,0.00,30.11,10.0,2.0,3.0,3.0,
234,2013-01-08 16:53:00,16:52,17:05,-13.0,American Airlines Inc.,-20.0,LAX,0.0,,0.00,30.11,10.0,2.0,3.0,3.0,
235,2013-01-08 18:53:00,18:28,18:37,-9.0,Delta Air Lines Inc.,-13.0,LAX,6.0,,0.00,30.09,10.0,2.0,3.0,,
236,2013-01-08 18:53:00,18:42,19:00,-18.0,United Air Lines Inc.,-10.0,LAX,6.0,,0.00,30.09,10.0,2.0,3.0,,
237,2013-01-08 18:53:00,18:51,19:10,-19.0,American Airlines Inc.,-18.0,LAX,6.0,,0.00,30.09,10.0,2.0,3.0,,
238,2013-01-08 19:53:00,19:20,19:54,-34.0,JetBlue Airways,-33.0,LAX,0.0,,0.00,30.06,10.0,2.0,3.0,3.0,
239,2013-01-08 19:53:00,20:18,20:05,13.0,American Airlines Inc.,44.0,LAX,0.0,,0.00,30.06,10.0,2.0,3.0,3.0,
240,2013-01-08 20:53:00,20:42,20:35,7.0,Virgin America,45.0,LAX,6.0,,0.00,30.05,10.0,2.0,3.0,3.0,
241,2013-01-08 20:53:00,20:38,20:36,2.0,Delta Air Lines Inc.,2.0,LAX,6.0,,0.00,30.05,10.0,2.0,3.0,3.0,
242,2013-01-08 20:53:00,21:05,21:05,0.0,United Air Lines Inc.,-1.0,LAX,6.0,,0.00,30.05,10.0,2.0,3.0,3.0,
243,2013-01-08 22:53:00,22:23,22:38,-15.0,Delta Air Lines Inc.,-17.0,LAX,7.0,,0.00,30.06,10.0,2.0,3.0,3.0,
244,2013-01-08 22:53:00,21:58,22:25,-27.0,American Airlines Inc.,-33.0,LAX,7.0,,0.00,30.06,10.0,2.0,3.0,3.0,
245,2013-01-08 23:53:00,23:34,23:29,5.0,Virgin America,14.0,LAX,7.0,,0.00,30.08,10.0,2.0,,,
246,2013-01-08 23:53:00,23:38,23:29,9.0,United Air Lines Inc.,4.0,LAX,7.0,,0.00,30.08,10.0,2.0,,,
247,2013-01-08 23:53:00,23:42,23:57,-15.0,JetBlue Airways,-17.0,LAX,7.0,,0.00,30.08,10.0,2.0,,,
248,2013-01-08 00:53:00,00:29,00:31,-2.0,Delta Air Lines Inc.,-4.0,LAX,13.0,,0.00,29.98,10.0,2.0,3.0,,
249,2013-01-08 00:53:00,01:14,00:50,24.0,American Airlines Inc.,19.0,LAX,13.0,,0.00,29.98,10.0,2.0,3.0,,
250,2013-01-09 08:53:00,09:26,09:18,8.0,United Air Lines Inc.,11.0,LAX,0.0,,0.00,30.1,10.0,2.0,3.0,,
251,2013-01-09 10:53:00,10:22,10:34,-12.0,Delta Air Lines Inc.,-14.0,LAX,0.0,,0.00,30.11,10.0,2.0,,,
252,2013-01-09 10:53:00,10:05,10:27,-22.0,JetBlue Airways,-22.0,LAX,0.0,,0.00,30.11,10.0,2.0,,,
253,2013-01-09 10:53:00,10:43,10:35,8.0,Virgin America,15.0,LAX,0.0,,0.00,30.11,10.0,2.0,,,
254,2013-01-09 10:53:00,11:05,11:00,5.0,American Airlines Inc.,3.0,LAX,0.0,,0.00,30.11,10.0,2.0,,,
255,2013-01-09 11:53:00,12:06,11:54,12.0,United Air Lines Inc.,13.0,LAX,0.0,,0.00,30.1,10.0,2.0,3.0,,
256,2013-01-09 11:53:00,12:06,12:20,-14.0,American Airlines Inc.,-14.0,LAX,0.0,,0.00,30.1,10.0,2.0,3.0,,
257,2013-01-09 12:53:00,12:08,12:27,-19.0,Delta Air Lines Inc.,-24.0,LAX,0.0,,0.00,30.09,10.0,2.0,3.0,,
258,2013-01-09 12:53:00,12:30,12:35,-5.0,Virgin America,-7.0,LAX,0.0,,0.00,30.09,10.0,2.0,3.0,,
259,2013-01-09 13:53:00,15:06,13:40,86.0,American Airlines Inc.,144.0,LAX,0.0,,0.00,30.11,10.0,2.0,,,
260,2013-01-09 14:53:00,14:20,14:39,-19.0,JetBlue Airways,-24.0,LAX,0.0,,0.00,30.11,10.0,2.0,3.0,3.0,
261,2013-01-09 14:53:00,14:14,14:45,-31.0,United Air Lines Inc.,-38.0,LAX,0.0,,0.00,30.11,10.0,2.0,3.0,3.0,
262,2013-01-09 14:53:00,14:51,15:10,-19.0,American Airlines Inc.,-12.0,LAX,0.0,,0.00,30.11,10.0,2.0,3.0,3.0,
263,2013-01-09 15:53:00,15:50,15:29,21.0,Delta Air Lines Inc.,14.0,LAX,0.0,,0.00,30.13,10.0,2.0,3.0,4.0,
264,2013-01-09 16:53:00,16:56,16:50,6.0,Virgin America,16.0,LAX,0.0,,0.00,30.13,10.0,2.0,3.0,4.0,
265,2013-01-09 16:53:00,17:01,17:05,-4.0,American Airlines Inc.,-8.0,LAX,0.0,,0.00,30.13,10.0,2.0,3.0,4.0,
266,2013-01-09 18:53:00,18:35,18:37,-2.0,Delta Air Lines Inc.,-4.0,LAX,0.0,,0.00,30.12,10.0,3.0,4.0,,
267,2013-01-09 18:53:00,18:55,19:00,-5.0,United Air Lines Inc.,-4.0,LAX,0.0,,0.00,30.12,10.0,3.0,4.0,,
268,2013-01-09 18:53:00,18:53,19:10,-17.0,American Airlines Inc.,-5.0,LAX,0.0,,0.00,30.12,10.0,3.0,4.0,,
269,2013-01-09 19:53:00,19:29,19:54,-25.0,JetBlue Airways,-28.0,LAX,5.0,,0.00,30.1,10.0,2.0,3.0,4.0,
270,2013-01-09 19:53:00,19:58,20:05,-7.0,American Airlines Inc.,9.0,LAX,5.0,,0.00,30.1,10.0,2.0,3.0,4.0,
271,2013-01-09 20:53:00,20:01,20:35,-34.0,Virgin America,-33.0,LAX,6.0,,0.00,30.07,10.0,2.0,3.0,4.0,
272,2013-01-09 20:53:00,20:34,20:36,-2.0,Delta Air Lines Inc.,-1.0,LAX,6.0,,0.00,30.07,10.0,2.0,3.0,4.0,
273,2013-01-09 20:53:00,20:44,21:05,-21.0,United Air Lines Inc.,-26.0,LAX,6.0,,0.00,30.07,10.0,2.0,3.0,4.0,
274,2013-01-09 22:53:00,22:30,22:38,-8.0,Delta Air Lines Inc.,-14.0,LAX,4.0,,0.00,30.05,10.0,2.0,3.0,4.0,
275,2013-01-09 22:53:00,21:53,22:25,-32.0,American Airlines Inc.,-34.0,LAX,4.0,,0.00,30.05,10.0,2.0,3.0,4.0,
276,2013-01-09 23:53:00,23:12,23:29,-17.0,Virgin America,-23.0,LAX,8.0,,0.00,30.05,10.0,2.0,3.0,5.0,
277,2013-01-09 23:53:00,23:44,23:29,15.0,United Air Lines Inc.,8.0,LAX,8.0,,0.00,30.05,10.0,2.0,3.0,5.0,
278,2013-01-09 00:53:00,00:31,00:31,0.0,Delta Air Lines Inc.,-1.0,LAX,3.0,,0.00,30.08,10.0,2.0,,,
279,2013-01-09 00:53:00,01:00,00:50,10.0,American Airlines Inc.,8.0,LAX,3.0,,0.00,30.08,10.0,2.0,,,
280,2013-01-10 08:53:00,09:32,09:18,14.0,United Air Lines Inc.,20.0,LAX,5.0,,0.00,30.01,10.0,2.0,5.0,,
281,2013-01-10 10:53:00,10:06,10:34,-28.0,Delta Air Lines Inc.,-29.0,LAX,4.0,,0.00,29.99,10.0,2.0,5.0,,
282,2013-01-10 10:53:00,10:06,10:27,-21.0,JetBlue Airways,-18.0,LAX,4.0,,0.00,29.99,10.0,2.0,5.0,,
283,2013-01-10 10:53:00,10:20,10:35,-15.0,Virgin America,-18.0,LAX,4.0,,0.00,29.99,10.0,2.0,5.0,,
284,2013-01-10 10:53:00,10:06,11:00,-54.0,American Airlines Inc.,-63.0,LAX,4.0,,0.00,29.99,10.0,2.0,5.0,,
285,2013-01-10 11:53:00,11:13,11:54,-41.0,United Air Lines Inc.,-46.0,LAX,4.0,,0.05,29.97,10.0,3.0,5.0,,
286,2013-01-10 11:53:00,11:59,12:20,-21.0,American Airlines Inc.,-25.0,LAX,4.0,,0.05,29.97,10.0,3.0,5.0,,
287,2013-01-10 12:53:00,12:34,12:27,7.0,Delta Air Lines Inc.,2.0,LAX,4.0,,0.00,29.96,10.0,2.0,3.0,4.0,
288,2013-01-10 12:53:00,12:59,12:35,24.0,Virgin America,58.0,LAX,4.0,,0.00,29.96,10.0,2.0,3.0,4.0,
289,2013-01-10 13:53:00,13:30,13:40,-10.0,American Airlines Inc.,-15.0,LAX,3.0,,0.02,29.96,10.0,2.0,4.0,5.0,
290,2013-01-10 14:53:00,14:49,14:39,10.0,JetBlue Airways,24.0,LAX,16.0,,T,29.96,10.0,2.0,3.0,4.0,4.0
291,2013-01-10 14:53:00,14:39,14:45,-6.0,United Air Lines Inc.,-10.0,LAX,16.0,,T,29.96,10.0,2.0,3.0,4.0,4.0
292,2013-01-10 14:53:00,15:07,15:10,-3.0,American Airlines Inc.,-5.0,LAX,16.0,,T,29.96,10.0,2.0,3.0,4.0,4.0
293,2013-01-10 15:53:00,15:31,15:29,2.0,Delta Air Lines Inc.,-5.0,LAX,10.0,,0.00,29.97,10.0,2.0,3.0,3.0,4.0
294,2013-01-10 16:53:00,16:46,16:50,-4.0,Virgin America,-9.0,LAX,4.0,,0.00,29.97,10.0,2.0,3.0,3.0,
295,2013-01-10 16:53:00,16:49,17:05,-16.0,American Airlines Inc.,-21.0,LAX,4.0,,0.00,29.97,10.0,2.0,3.0,3.0,
296,2013-01-10 18:53:00,18:30,18:37,-7.0,Delta Air Lines Inc.,-8.0,LAX,9.0,,0.00,29.97,10.0,2.0,3.0,4.0,
297,2013-01-10 18:53:00,19:06,19:00,6.0,United Air Lines Inc.,6.0,LAX,9.0,,0.00,29.97,10.0,2.0,3.0,4.0,
298,2013-01-10 18:53:00,18:46,19:10,-24.0,American Airlines Inc.,-24.0,LAX,9.0,,0.00,29.97,10.0,2.0,3.0,4.0,
299,2013-01-10 19:53:00,19:28,19:54,-26.0,JetBlue Airways,-29.0,LAX,11.0,20.0,0.00,29.95,10.0,2.0,3.0,3.0,
300,2013-01-10 19:53:00,19:39,20:05,-26.0,American Airlines Inc.,-29.0,LAX,11.0,20.0,0.00,29.95,10.0,2.0,3.0,3.0,
301,2013-01-10 20:53:00,20:07,20:35,-28.0,Virgin America,-33.0,LAX,8.0,17.0,0.00,29.94,10.0,2.0,3.0,3.0,
302,2013-01-10 20:53:00,20:07,20:36,-29.0,Delta Air Lines Inc.,-31.0,LAX,8.0,17.0,0.00,29.94,10.0,2.0,3.0,3.0,
303,2013-01-10 20:53:00,21:04,21:05,-1.0,United Air Lines Inc.,-6.0,LAX,8.0,17.0,0.00,29.94,10.0,2.0,3.0,3.0,
304,2013-01-10 22:53:00,22:08,22:38,-30.0,Delta Air Lines Inc.,-33.0,LAX,22.0,30.0,0.00,29.96,10.0,3.0,3.0,,
305,2013-01-10 22:53:00,21:52,22:25,-33.0,American Airlines Inc.,-41.0,LAX,22.0,30.0,0.00,29.96,10.0,3.0,3.0,,
306,2013-01-10 23:53:00,23:11,23:29,-18.0,Virgin America,-23.0,LAX,25.0,31.0,0.00,29.95,10.0,2.0,3.0,,
307,2013-01-10 23:53:00,23:27,23:29,-2.0,United Air Lines Inc.,-7.0,LAX,25.0,31.0,0.00,29.95,10.0,2.0,3.0,,
308,2013-01-10 23:53:00,23:51,23:57,-6.0,JetBlue Airways,-6.0,LAX,25.0,31.0,0.00,29.95,10.0,2.0,3.0,,
309,2013-01-10 00:53:00,00:37,00:31,6.0,Delta Air Lines Inc.,6.0,LAX,8.0,,0.00,30.05,10.0,4.0,4.0,,
310,2013-01-10 00:53:00,00:45,00:50,-5.0,American Airlines Inc.,5.0,LAX,8.0,,0.00,30.05,10.0,4.0,4.0,,
311,2013-01-11 08:53:00,09:23,09:18,5.0,United Air Lines Inc.,1.0,LAX,0.0,,0.00,30.13,10.0,1.0,,,
312,2013-01-11 10:53:00,10:25,10:34,-9.0,Delta Air Lines Inc.,-14.0,LAX,14.0,,0.00,30.15,10.0,1.0,,,
313,2013-01-11 10:53:00,10:26,10:27,-1.0,JetBlue Airways,-2.0,LAX,14.0,,0.00,30.15,10.0,1.0,,,
314,2013-01-11 10:53:00,10:44,10:35,9.0,Virgin America,7.0,LAX,14.0,,0.00,30.15,10.0,1.0,,,
315,2013-01-11 10:53:00,10:58,11:00,-2.0,American Airlines Inc.,-5.0,LAX,14.0,,0.00,30.15,10.0,1.0,,,
316,2013-01-11 11:53:00,12:24,11:54,30.0,United Air Lines Inc.,41.0,LAX,10.0,15.0,0.00,30.15,10.0,1.0,,,
317,2013-01-11 11:53:00,12:31,12:20,11.0,American Airlines Inc.,14.0,LAX,10.0,15.0,0.00,30.15,10.0,1.0,,,
318,2013-01-11 12:53:00,12:13,12:27,-14.0,Delta Air Lines Inc.,-19.0,LAX,7.0,,0.00,30.16,10.0,1.0,,,
319,2013-01-11 12:53:00,12:42,12:35,7.0,Virgin America,3.0,LAX,7.0,,0.00,30.16,10.0,1.0,,,
320,2013-01-11 13:53:00,13:31,13:40,-9.0,American Airlines Inc.,-15.0,LAX,4.0,,0.00,30.18,10.0,2.0,,,
321,2013-01-11 14:53:00,14:36,14:39,-3.0,JetBlue Airways,-5.0,LAX,3.0,,0.00,30.19,10.0,2.0,3.0,3.0,
322,2013-01-11 14:53:00,14:27,14:45,-18.0,United Air Lines Inc.,-27.0,LAX,3.0,,0.00,30.19,10.0,2.0,3.0,3.0,
323,2013-01-11 15:53:00,16:12,15:29,43.0,Delta Air Lines Inc.,82.0,LAX,6.0,,0.00,30.19,10.0,2.0,3.0,3.0,
324,2013-01-11 14:53:00,15:16,15:10,6.0,American Airlines Inc.,0.0,LAX,3.0,,0.00,30.19,10.0,2.0,3.0,3.0,
325,2013-01-11 16:53:00,16:47,16:50,-3.0,Virgin America,-7.0,LAX,3.0,,0.00,30.2,10.0,2.0,3.0,3.0,
326,2013-01-11 16:53:00,16:57,17:05,-8.0,American Airlines Inc.,-13.0,LAX,3.0,,0.00,30.2,10.0,2.0,3.0,3.0,
327,2013-01-11 18:53:00,18:19,18:37,-18.0,Delta Air Lines Inc.,-20.0,LAX,4.0,,0.00,30.18,10.0,2.0,3.0,,
328,2013-01-11 18:53:00,19:10,19:00,10.0,United Air Lines Inc.,3.0,LAX,4.0,,0.00,30.18,10.0,2.0,3.0,,
329,2013-01-11 18:53:00,19:16,19:10,6.0,American Airlines Inc.,3.0,LAX,4.0,,0.00,30.18,10.0,2.0,3.0,,
330,2013-01-11 19:53:00,19:55,19:54,1.0,JetBlue Airways,-2.0,,,,,,,,,,
331,2013-01-11 19:53:00,19:52,20:05,-13.0,American Airlines Inc.,-12.0,,,,,,,,,,
332,2013-01-11 20:53:00,20:16,20:35,-19.0,Virgin America,-25.0,LAX,9.0,,0.00,30.11,10.0,2.0,3.0,,
333,2013-01-11 20:53:00,20:20,20:36,-16.0,Delta Air Lines Inc.,-19.0,LAX,9.0,,0.00,30.11,10.0,2.0,3.0,,
334,2013-01-11 20:53:00,21:17,21:05,12.0,United Air Lines Inc.,25.0,LAX,9.0,,0.00,30.11,10.0,2.0,3.0,,
335,2013-01-11 22:53:00,22:48,22:38,10.0,Delta Air Lines Inc.,7.0,LAX,12.0,,0.00,30.09,10.0,2.0,3.0,,
336,2013-01-11 22:53:00,22:22,22:25,-3.0,American Airlines Inc.,3.0,LAX,12.0,,0.00,30.09,10.0,2.0,3.0,,
337,2013-01-11 23:53:00,23:21,23:29,-8.0,Virgin America,-12.0,LAX,14.0,,0.00,30.08,10.0,2.0,3.0,,
338,2013-01-11 23:53:00,23:32,23:29,3.0,United Air Lines Inc.,3.0,LAX,14.0,,0.00,30.08,10.0,2.0,3.0,,
339,2013-01-11 23:53:00,23:55,23:57,-2.0,JetBlue Airways,0.0,LAX,14.0,,0.00,30.08,10.0,2.0,3.0,,
340,2013-01-11 00:53:00,00:22,00:31,-9.0,Delta Air Lines Inc.,-9.0,LAX,21.0,28.0,0.00,29.96,10.0,2.0,3.0,3.0,
341,2013-01-11 00:53:00,00:51,00:50,1.0,American Airlines Inc.,-4.0,LAX,21.0,28.0,0.00,29.96,10.0,2.0,3.0,3.0,
342,2013-01-12 08:53:00,09:06,09:21,-15.0,United Air Lines Inc.,-11.0,LAX,4.0,,0.00,30.09,10.0,2.0,3.0,,
343,2013-01-12 10:53:00,10:18,10:35,-17.0,Virgin America,-22.0,LAX,4.0,,0.00,30.09,10.0,3.0,,,
344,2013-01-12 11:53:00,11:47,11:54,-7.0,United Air Lines Inc.,1.0,LAX,6.0,,0.00,30.08,10.0,3.0,,,
345,2013-01-12 11:53:00,12:19,12:20,-1.0,American Airlines Inc.,-7.0,LAX,6.0,,0.00,30.08,10.0,3.0,,,
346,2013-01-12 12:53:00,12:15,12:27,-12.0,Delta Air Lines Inc.,-14.0,LAX,7.0,,0.00,30.08,10.0,1.0,,,
347,2013-01-12 12:53:00,12:15,12:35,-20.0,Virgin America,-22.0,LAX,7.0,,0.00,30.08,10.0,1.0,,,
348,2013-01-12 13:53:00,13:41,13:40,1.0,American Airlines Inc.,-2.0,LAX,3.0,,0.00,30.11,10.0,1.0,,,
349,2013-01-12 14:53:00,14:23,14:39,-16.0,JetBlue Airways,-16.0,LAX,4.0,,0.00,30.13,10.0,3.0,,,
350,2013-01-12 14:53:00,14:23,14:45,-22.0,United Air Lines Inc.,-27.0,LAX,4.0,,0.00,30.13,10.0,3.0,,,
351,2013-01-12 14:53:00,15:08,15:10,-2.0,American Airlines Inc.,-5.0,LAX,4.0,,0.00,30.13,10.0,3.0,,,
352,2013-01-12 15:53:00,15:01,15:29,-28.0,Delta Air Lines Inc.,-36.0,LAX,4.0,,0.00,30.15,10.0,2.0,,,
353,2013-01-12 16:53:00,16:25,16:50,-25.0,Virgin America,-29.0,LAX,4.0,,0.00,30.16,10.0,2.0,3.0,3.0,
354,2013-01-12 16:53:00,17:19,17:05,14.0,American Airlines Inc.,15.0,LAX,4.0,,0.00,30.16,10.0,2.0,3.0,3.0,
355,2013-01-12 18:53:00,17:58,18:37,-39.0,Delta Air Lines Inc.,-41.0,LAX,4.0,,0.00,30.16,10.0,2.0,3.0,,
356,2013-01-12 18:53:00,18:49,19:00,-11.0,United Air Lines Inc.,-11.0,LAX,4.0,,0.00,30.16,10.0,2.0,3.0,,
357,2013-01-12 18:53:00,19:04,19:10,-6.0,American Airlines Inc.,-10.0,LAX,4.0,,0.00,30.16,10.0,2.0,3.0,,
358,2013-01-12 19:53:00,19:24,19:54,-30.0,JetBlue Airways,-36.0,LAX,0.0,,0.00,30.14,10.0,2.0,3.0,3.0,
359,2013-01-12 19:53:00,20:01,20:05,-4.0,American Airlines Inc.,0.0,LAX,0.0,,0.00,30.14,10.0,2.0,3.0,3.0,
360,2013-01-12 20:53:00,19:53,20:35,-42.0,Virgin America,-51.0,LAX,4.0,,0.00,30.11,10.0,2.0,3.0,,
361,2013-01-12 20:53:00,20:30,20:40,-10.0,Delta Air Lines Inc.,7.0,LAX,4.0,,0.00,30.11,10.0,2.0,3.0,,
362,2013-01-12 20:53:00,20:59,21:15,-16.0,United Air Lines Inc.,-18.0,LAX,4.0,,0.00,30.11,10.0,2.0,3.0,,
363,2013-01-12 22:53:00,22:50,22:35,15.0,Delta Air Lines Inc.,28.0,LAX,10.0,,0.00,30.1,10.0,2.0,3.0,,
364,2013-01-12 22:53:00,21:47,22:25,-38.0,American Airlines Inc.,-39.0,LAX,10.0,,0.00,30.1,10.0,2.0,3.0,,
365,2013-01-12 23:53:00,23:54,23:57,-3.0,JetBlue Airways,12.0,LAX,11.0,,0.00,30.1,10.0,2.0,,,
366,2013-01-12 00:53:00,00:51,00:50,1.0,American Airlines Inc.,-4.0,,,,,,,,,,
367,2013-01-13 10:53:00,09:59,10:27,-28.0,JetBlue Airways,-30.0,LAX,3.0,,0.00,30.12,10.0,2.0,,,
368,2013-01-13 10:53:00,10:27,11:00,-33.0,American Airlines Inc.,-37.0,LAX,3.0,,0.00,30.12,10.0,2.0,,,
369,2013-01-13 11:53:00,11:36,11:54,-18.0,United Air Lines Inc.,-17.0,LAX,5.0,,0.00,30.12,10.0,1.0,,,
370,2013-01-13 11:53:00,12:25,12:20,5.0,American Airlines Inc.,-4.0,LAX,5.0,,0.00,30.12,10.0,1.0,,,
371,2013-01-13 12:53:00,12:43,12:27,16.0,Delta Air Lines Inc.,14.0,LAX,4.0,,0.00,30.12,10.0,1.0,,,
372,2013-01-13 12:53:00,12:37,12:35,2.0,Virgin America,1.0,LAX,4.0,,0.00,30.12,10.0,1.0,,,
373,2013-01-13 13:53:00,13:37,13:40,-3.0,American Airlines Inc.,-12.0,LAX,3.0,,0.00,30.14,10.0,2.0,,,
374,2013-01-13 14:53:00,14:42,14:39,3.0,JetBlue Airways,9.0,LAX,4.0,,0.00,30.15,10.0,1.0,,,
375,2013-01-13 14:53:00,14:39,14:37,2.0,United Air Lines Inc.,1.0,LAX,4.0,,0.00,30.15,10.0,1.0,,,
376,2013-01-13 14:53:00,14:46,15:10,-24.0,American Airlines Inc.,-30.0,LAX,4.0,,0.00,30.15,10.0,1.0,,,
377,2013-01-13 15:53:00,15:19,15:29,-10.0,Delta Air Lines Inc.,-12.0,LAX,6.0,,0.00,30.16,10.0,1.0,,,
