station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAX,2013-01-05 09:53,47.00,29.00,49.33,0.00,0.00,0.00,30.25,1024.20,10.00,,CLR,,,,,,,,,,,,,,,46.94,KLAX 050953Z 00000KT 10SM CLR 08/M02 A3025 RMK AO2 SLP242 T00831017,
LAX,2013-01-05 10:53,46.00,28.00,49.19,0.00,0.00,0.00,30.26,1024.30,10.00,,CLR,,,,,,,,,,,,,,,46.04,KLAX 051053Z 00000KT 10SM CLR 08/M02 A3026 RMK AO2 SLP243 T00781022,
LAX,2013-01-05 11:53,48.00,26.00,42.07,0.00,0.00,0.00,30.25,1024.20,10.00,,CLR,,,,,,,,,,,,,,,48.02,KLAX 051153Z 00000KT 10SM CLR 09/M03 A3025 RMK AO2 SLP242 T00891033 10122 20072 50002,
LAX,2013-01-05 12:53,46.00,27.00,47.05,100.00,3.00,0.00,30.26,1024.40,10.00,,CLR,,,,,,,,,,,,,,,44.74,KLAX 051253Z 10003KT 10SM CLR 08/M03 A3026 RMK AO2 SLP244 T00781028,
LAX,2013-01-05 13:53,44.00,27.00,50.73,100.00,3.00,0.00,30.27,1025.00,10.00,,CLR,,,,,,,,,,,,,,,42.48,KLAX 051353Z 10003KT 10SM CLR 07/M03 A3027 RMK AO2 SLP250 T00671028,
LAX,2013-01-05 14:53,45.00,26.00,47.23,70.00,4.00,0.00,30.28,1025.20,10.00,,FEW,,,,25000.00,,,,,,,,,,,42.55,KLAX 051453Z 07004KT 10SM FEW250 07/M03 A3028 RMK AO2 SLP252 T00721033 53008,
LAX,2013-01-05 15:53,47.00,28.00,47.54,90.00,3.00,0.00,30.29,1025.70,10.00,,FEW,,,,28000.00,,,,,,,,,,,45.77,KLAX 051553Z 09003KT 10SM FEW280 08/M02 A3029 RMK AO2 SLP257 T00831022,
LAX,2013-01-05 16:53,50.00,29.00,43.99,120.00,5.00,0.00,30.29,1025.70,10.00,,FEW,,,,28000.00,,,,,,,,,,,47.77,KLAX 051653Z 12005KT 10SM FEW280 10/M02 A3029 RMK AO2 SLP257 T01001017,
LAX,2013-01-05 17:53,57.00,26.00,30.21,70.00,5.00,0.00,30.30,1025.80,10.00,,FEW,SCT,,,23000.00,28000.00,,,,,,,,,,57.02,KLAX 051753Z 07005KT 10SM FEW230 SCT280 14/M03 A3030 RMK AO2 SLP258 T01391033 10139 20056 51007,
LAX,2013-01-05 18:53,61.00,22.00,22.05,0.00,0.00,0.00,30.28,1025.40,10.00,,FEW,SCT,,,23000.00,28000.00,,,,,,,,,,60.98,KLAX 051853Z 00000KT 10SM FEW230 SCT280 16/M06 A3028 RMK AO2 SLP254 T01611056,
LAX,2013-01-05 19:53,60.00,32.00,34.51,240.00,4.00,0.00,30.24,1024.00,10.00,,FEW,SCT,,,23000.00,28000.00,,,,,,,,,,60.08,KLAX 051953Z 24004KT 10SM FEW230 SCT280 16/00 A3024 RMK AO2 SLP240 T01560000,
LAX,2013-01-05 20:53,61.00,33.00,34.91,270.00,6.00,0.00,30.21,1023.10,10.00,,FEW,SCT,SCT,,20000.00,25000.00,30000.00,,,,,,,,,60.98,KLAX 052053Z 27006KT 10SM FEW200 SCT250 SCT300 16/01 A3021 RMK AO2 SLP231 T01610006 58027,
LAX,2013-01-05 21:53,59.00,34.00,38.83,270.00,7.00,0.00,30.21,1022.90,10.00,,FEW,SCT,BKN,,20000.00,25000.00,30000.00,,,,,,,,,59.00,KLAX 052153Z 27007KT 10SM FEW200 SCT250 BKN300 15/01 A3021 RMK AO2 SLP229 T01500011,
LAX,2013-01-05 22:53,58.00,40.00,51.02,270.00,9.00,0.00,30.21,1022.90,10.00,,FEW,SCT,BKN,,20000.00,25000.00,30000.00,,,,,,,,,57.92,KLAX 052253Z 27009KT 10SM FEW200 SCT250 BKN300 14/04 A3021 RMK AO2 SLP229 T01440044,
LAX,2013-01-05 23:53,57.00,36.00,45.11,270.00,5.00,0.00,30.20,1022.50,10.00,,FEW,SCT,BKN,,15000.00,25000.00,30000.00,,,,,,,,,57.02,KLAX 052353Z 27005KT 10SM FEW150 SCT250 BKN300 14/02 A3020 RMK AO2 SLP225 T01390022 10167 20139 58006,
LAX,2013-01-06 00:53,56.00,38.00,50.72,240.00,5.00,0.00,30.19,1022.30,10.00,,BKN,BKN,,,15000.00,25000.00,,,,,,,,,,55.94,KLAX 060053Z 24005KT 10SM BKN150 BKN250 13/03 A3019 RMK AO2 SLP223 T01330033,
LAX,2013-01-06 01:53,54.00,42.00,64.03,250.00,4.00,0.00,30.19,1022.50,10.00,,SCT,BKN,,,15000.00,25000.00,,,,,,,,,,53.96,KLAX 060153Z 25004KT 10SM SCT150 BKN250 12/06 A3019 RMK AO2 SLP225 T01220056,
LAX,2013-01-06 02:53,54.00,45.00,71.49,270.00,9.00,0.00,30.19,1022.50,10.00,,SCT,BKN,,,15000.00,25000.00,,,,,,,,,,53.96,KLAX 060253Z 27009KT 10SM SCT150 BKN250 12/07 A3019 RMK AO2 SLP225 T01220072 56001,
LAX,2013-01-06 03:53,54.00,46.00,74.48,260.00,7.00,0.00,30.20,1022.70,10.00,,BKN,,,,20000.00,,,,,,,,,,,53.96,KLAX 060353Z 26007KT 10SM BKN200 12/08 A3020 RMK AO2 SLP227 T01220078,
LAX,2013-01-06 04:53,53.00,47.00,79.64,260.00,4.00,0.00,30.21,1022.90,10.00,,BKN,,,,20000.00,,,,,,,,,,,53.06,KLAX 060453Z 26004KT 10SM BKN200 12/08 A3021 RMK AO2 SLP229 T01170083,
LAX,2013-01-06 05:53,54.00,47.00,77.06,260.00,7.00,0.00,30.22,1023.20,10.00,,BKN,,,,20000.00,,,,,,,,,,,53.96,KLAX 060553Z 26007KT 10SM BKN200 12/08 A3022 RMK AO2 SLP232 T01220083 10139 20117 53009,
LAX,2013-01-06 06:53,54.00,49.00,83.00,220.00,3.00,0.00,30.21,1022.80,10.00,,FEW,BKN,,,8000.00,20000.00,,,,,,,,,,53.96,KLAX 060653Z 22003KT 10SM FEW080 BKN200 12/09 A3021 RMK AO2 SLP228 T01220094,
LAX,2013-01-06 07:53,53.00,48.00,82.94,250.00,4.00,0.00,30.21,1022.80,10.00,,FEW,SCT,BKN,,2500.00,8000.00,20000.00,,,,,,,,,53.06,KLAX 060753Z 25004KT 10SM FEW025 SCT080 BKN200 12/09 A3021 RMK AO2 SLP228 T01170089 401670056,
LAX,2013-01-06 08:53,55.00,49.00,79.80,0.00,0.00,0.00,30.20,1022.40,10.00,,FEW,SCT,OVC,,1500.00,1900.00,7000.00,,,,,,,,,55.04,KLAX 060853Z 00000KT 10SM FEW015 SCT019 OVC070 13/09 A3020 RMK AO2 SLP224 T01280094 58008,
LAX,2013-01-06 09:53,51.00,45.00,79.48,,3.00,T,30.19,1022.10,7.00,,BKN,OVC,,,4000.00,5000.00,,,,,,,,,,51.08,KLAX 060953Z VRB03KT 7SM BKN040 OVC050 11/07 A3019 RMK AO2 RAB31E43 SLP221 P0000 T01060072,
LAX,2013-01-06 10:21,51.80,46.40,81.74,0.00,0.00,T,30.20,,3.00,,BKN,BKN,OVC,,1600.00,2400.00,3500.00,,-RA,,,,,,,51.80,KLAX 061021Z 00000KT 3SM -RA BKN016 BKN024 OVC035 11/08 A3020 RMK AO2 RAB04 P0000,
LAX,2013-01-06 10:35,50.00,46.40,87.37,0.00,0.00,0.03,30.20,,2.50,,BKN,OVC,,,1400.00,2400.00,,,RA BR,,,,,,,50.00,KLAX 061035Z 00000KT 2 1/2SM R25R/5500VP6000FT RA BR BKN014 OVC024 10/08 A3020 RMK AO2 RAB04 P0003,
LAX,2013-01-06 10:44,50.00,46.40,87.37,0.00,0.00,0.03,30.20,,3.00,,BKN,BKN,OVC,,1200.00,1900.00,2600.00,,-RA BR,,,,,,,50.00,KLAX 061044Z 00000KT 3SM R25R/5500VP6000FT -RA BR BKN012 BKN019 OVC026 10/08 A3020 RMK AO2 RAB04 CIG 008 RWY24 P0003,
LAX,2013-01-06 10:53,50.00,47.00,89.17,0.00,0.00,0.05,30.20,1022.60,2.50,,SCT,BKN,OVC,,600.00,1000.00,1600.00,,-RA BR,,,,,,,50.00,KLAX 061053Z 00000KT 2 1/2SM -RA BR SCT006 BKN010 OVC016 10/08 A3020 RMK AO2 RAB04 CIG 006 RWY24 SLP226 P0005 T01000083,
LAX,2013-01-06 11:24,50.00,48.20,93.50,320.00,8.00,0.03,30.21,,2.50,,BKN,OVC,,,400.00,800.00,,,RA BR,,,,,,,46.29,KLAX 061124Z 32008KT 2 1/2SM RA BR BKN004 OVC008 10/09 A3021 RMK AO2 P0003,
LAX,2013-01-06 11:53,49.00,48.00,96.69,60.00,5.00,0.07,30.19,1022.20,4.00,,SCT,SCT,OVC,,400.00,3600.00,5000.00,,-RA BR,,,,,,,46.49,KLAX 061153Z 06005KT 4SM -RA BR SCT004 SCT036 OVC050 09/09 A3019 RMK AO2 SLP222 P0007 60012 70012 T00940089 10128 20094 58002,
LAX,2013-01-06 12:53,48.00,48.00,100.00,0.00,0.00,0.01,30.19,1022.00,6.00,,SCT,BKN,,,7000.00,9000.00,,,BR,,,,,,,48.00,KLAX 061253Z 00000KT 6SM BR SCT070 BKN090 09/09 A3019 RMK AO2 RAE19 SLP220 P0001 T00890089,
LAX,2013-01-06 13:04,48.20,48.20,100.00,0.00,0.00,0.00,30.19,,6.00,,FEW,SCT,SCT,,400.00,7000.00,9000.00,,BR,,,,,,,48.20,KLAX 061304Z COR 00000KT 6SM BR FEW004 SCT070 SCT090 09/09 A3019 RMK AO2,
LAX,2013-01-06 13:53,48.00,47.00,96.02,110.00,3.00,0.00,30.19,1022.10,4.00,,SCT,SCT,,,400.00,8000.00,,,BR,,,,,,,47.00,KLAX 061353Z 11003KT 4SM BR SCT004 SCT080 09/08 A3019 RMK AO2 SLP221 T00890083,
LAX,2013-01-06 14:05,48.20,46.40,93.45,0.00,0.00,0.00,30.19,,4.00,,BKN,BKN,,,400.00,1200.00,,,BR,,,,,,,48.20,KLAX 061405Z 00000KT 4SM BR BKN004 BKN012 09/08 A3019 RMK AO2,
LAX,2013-01-06 14:15,48.20,48.20,100.00,0.00,0.00,0.00,30.20,,4.00,,SCT,BKN,,,400.00,1200.00,,,BR,,,,,,,48.20,KLAX 061415Z 00000KT 4SM BR SCT004 BKN012 09/09 A3020 RMK AO2 CIG 004 RWY24,
LAX,2013-01-06 14:32,48.20,48.20,100.00,0.00,0.00,0.00,30.20,,5.00,,FEW,BKN,,,400.00,1500.00,,,BR,,,,,,,48.20,KLAX 061432Z 00000KT 5SM BR FEW004 BKN015 09/09 A3020 RMK AO2,
LAX,2013-01-06 14:53,48.00,48.00,100.00,90.00,4.00,0.00,30.20,1022.60,5.00,,SCT,BKN,,,400.00,1500.00,,,BR,,,,,,,46.10,KLAX 061453Z 09004KT 5SM BR SCT004 BKN015 09/09 A3020 RMK AO2 SLP226 60001 T00890089 53003,
LAX,2013-01-06 14:59,48.20,48.20,100.00,90.00,4.00,0.00,30.20,,4.00,,SCT,BKN,,,400.00,1300.00,,,BR,,,,,,,46.34,KLAX 061459Z 09004KT 4SM BR SCT004 BKN013 09/09 A3020 RMK AO2,
LAX,2013-01-06 15:16,48.20,48.20,100.00,90.00,5.00,0.00,30.20,,4.00,,FEW,SCT,SCT,,1300.00,1900.00,15000.00,,BR,,,,,,,45.63,KLAX 061516Z 09005KT 4SM BR FEW013 SCT019 SCT150 09/09 A3020 RMK AO2,
LAX,2013-01-06 15:53,49.00,49.00,100.00,120.00,3.00,T,30.20,1022.60,6.00,,FEW,SCT,BKN,,2100.00,4900.00,5500.00,,-RA BR,,,,,,,48.03,KLAX 061553Z 12003KT 6SM -RA BR FEW021 SCT049 BKN055 09/09 A3020 RMK AO2 RAB49 SLP226 P0000 T00940094,
LAX,2013-01-06 16:53,49.00,49.00,100.00,120.00,3.00,T,30.21,1022.90,6.00,,FEW,SCT,SCT,,2800.00,4800.00,10000.00,,BR,,,,,,,48.03,KLAX 061653Z 12003KT 6SM BR FEW028 SCT048 SCT100 09/09 A3021 RMK AO2 RAE28 SLP229 P0000 T00940094,
LAX,2013-01-06 17:53,53.00,49.00,85.78,150.00,3.00,0.00,30.20,1022.70,10.00,,FEW,,,,5000.00,,,,,,,,,,,53.06,KLAX 061753Z 15003KT 10SM FEW050 12/09 A3020 RMK AO2 SLP227 60001 T01170094 10117 20083 50002,
LAX,2013-01-06 18:53,55.00,46.00,71.60,250.00,7.00,0.00,30.18,1022.00,10.00,,FEW,SCT,SCT,,2100.00,2800.00,3500.00,,,,,,,,,55.04,KLAX 061853Z 25007KT 10SM FEW021 SCT028 SCT035 13/08 A3018 RMK AO2 SLP220 T01280078,
LAX,2013-01-06 19:53,55.00,46.00,71.60,260.00,11.00,0.00,30.16,1021.30,10.00,,BKN,,,,4400.00,,,,,,,,,,,55.04,KLAX 061953Z 26011KT 10SM BKN044 13/08 A3016 RMK AO2 SLP213 T01280078,
LAX,2013-01-06 20:53,55.00,47.00,74.08,250.00,14.00,0.00,30.13,1020.10,10.00,,SCT,SCT,,,5000.00,15000.00,,,,,,,,,,55.04,KLAX 062053Z 25014KT 10SM SCT050 SCT150 13/08 A3013 RMK AO2 SLP201 T01280083 58025,
LAX,2013-01-06 21:53,56.00,43.00,61.67,260.00,20.00,0.00,30.09,1019.00,10.00,24.00,FEW,SCT,,,5000.00,15000.00,,,,,,,,,,55.94,KLAX 062153Z 26020G24KT 10SM FEW050 SCT150 13/06 A3009 RMK AO2 SLP190 T01330061,
LAX,2013-01-06 22:53,55.00,44.00,66.41,270.00,19.00,0.00,30.09,1018.90,10.00,,FEW,SCT,,,5000.00,10000.00,,,,,,,27.00,260.00,2013-01-06 22:32,55.04,KLAX 062253Z 27019KT 10SM FEW050 SCT100 13/07 A3009 RMK AO2 PK WND 26027/2232 SLP189 T01280067,
LAX,2013-01-06 23:53,54.00,44.00,69.09,250.00,10.00,0.00,30.08,1018.50,10.00,,SCT,BKN,,,6500.00,11000.00,,,,,,,,,,54.00,KLAX 062353Z COR 25010KT 10SM SCT065 BKN110 12/07 A3008 RMK AO2 SLP185 T01220067 10139 20117 56017,
LAX,2013-01-07 00:53,53.00,47.00,79.64,240.00,6.00,0.00,30.07,1018.10,10.00,,FEW,SCT,BKN,,4300.00,5500.00,11000.00,,,,,,,,,53.06,KLAX 070053Z 24006KT 10SM FEW043 SCT055 BKN110 12/08 A3007 RMK AO2 SLP181 T01170083,
LAX,2013-01-07 01:53,53.00,46.00,76.98,280.00,7.00,0.00,30.05,1017.70,10.00,,FEW,BKN,,,5500.00,11000.00,,,,,,,,,,53.06,KLAX 070153Z 28007KT 10SM FEW055 BKN110 12/08 A3005 RMK AO2 SLP177 T01170078,
LAX,2013-01-07 02:53,53.00,46.00,76.98,350.00,3.00,0.00,30.05,1017.70,10.00,,BKN,BKN,,,5500.00,12000.00,,,,,,,,,,53.06,KLAX 070253Z 35003KT 10SM BKN055 BKN120 12/08 A3005 RMK AO2 SLP177 T01170078 56009,
LAX,2013-01-07 03:53,53.00,45.00,73.89,0.00,0.00,0.00,30.05,1017.50,10.00,,BKN,BKN,,,5000.00,12000.00,,,,,,,,,,53.06,KLAX 070353Z 00000KT 10SM BKN050 BKN120 12/07 A3005 RMK AO2 SLP175 T01170072,
LAX,2013-01-07 04:53,52.00,46.00,80.10,360.00,3.00,0.00,30.05,1017.50,10.00,,BKN,,,,5000.00,,,,,,,,,,,51.98,KLAX 070453Z 36003KT 10SM BKN050 11/08 A3005 RMK AO2 SLP175 T01110078,
LAX,2013-01-07 05:53,52.00,45.00,76.88,40.00,3.00,0.00,30.04,1017.10,10.00,,FEW,BKN,,,5000.00,9000.00,,,,,,,,,,51.98,KLAX 070553Z 04003KT 10SM FEW050 BKN090 11/07 A3004 RMK AO2 SLP171 T01110072 10122 20106 58004,
LAX,2013-01-07 06:53,52.00,44.00,74.29,,3.00,0.00,30.05,1017.30,10.00,,FEW,SCT,,,5000.00,9000.00,,,,,,,,,,51.98,KLAX 070653Z VRB03KT 10SM FEW050 SCT090 11/07 A3005 RMK AO2 SLP173 T01110067,
LAX,2013-01-07 07:53,52.00,43.00,71.28,0.00,0.00,0.00,30.04,1017.20,10.00,,FEW,SCT,BKN,,2800.00,7000.00,11000.00,,,,,,,,,51.98,KLAX 070753Z 00000KT 10SM FEW028 SCT070 BKN110 11/06 A3004 RMK AO2 SLP172 T01110061 401390083,
LAX,2013-01-07 08:53,51.00,41.00,68.28,0.00,0.00,0.00,30.03,1016.80,10.00,,FEW,SCT,SCT,,2800.00,7000.00,11000.00,,,,,,,,,51.08,KLAX 070853Z 00000KT 10SM FEW028 SCT070 SCT110 11/05 A3003 RMK AO2 SLP168 T01060050 58003,
LAX,2013-01-07 09:53,52.00,37.00,56.58,,4.00,0.00,30.01,1016.10,10.00,,FEW,SCT,,,2500.00,11000.00,,,,,,,,,,51.98,KLAX 070953Z VRB04KT 10SM FEW025 SCT110 11/03 A3001 RMK AO2 SLP161 T01110028,
LAX,2013-01-07 10:53,51.00,35.00,54.09,330.00,8.00,0.00,30.02,1016.40,10.00,,FEW,SCT,,,2500.00,11000.00,,,,,,,,,,51.08,KLAX 071053Z 33008KT 10SM FEW025 SCT110 11/02 A3002 RMK AO2 SLP164 T01060017,
LAX,2013-01-07 11:53,52.00,33.00,48.34,330.00,10.00,0.00,30.00,1015.80,10.00,16.00,FEW,SCT,,,2500.00,11000.00,,,,,,,,,,52.00,KLAX 071153Z COR 33010G16KT 10SM FEW025 SCT110 11/01 A3000 RMK AO2 SLP158 70001 T01110006 10117 20083 56010,
LAX,2013-01-07 12:53,52.00,33.00,48.34,330.00,10.00,0.00,30.02,1016.30,10.00,,FEW,SCT,,,2500.00,11000.00,,,,,,,,,,51.98,KLAX 071253Z 33010KT 10SM FEW025 SCT110 11/01 A3002 RMK AO2 SLP163 T01110006,
LAX,2013-01-07 13:53,52.00,31.00,44.31,320.00,8.00,0.00,30.05,1017.40,10.00,,CLR,,,,,,,,,,,,,,,51.98,KLAX 071353Z 32008KT 10SM CLR 11/M01 A3005 RMK AO2 SLP174 T01111006,
LAX,2013-01-07 14:53,52.00,31.00,44.31,300.00,12.00,0.00,30.08,1018.40,10.00,20.00,FEW,SCT,,,4500.00,9000.00,,,,,,,,,,51.98,KLAX 071453Z 30012G20KT 10SM FEW045 SCT090 11/M01 A3008 RMK AO2 SLP184 T01111006 53025,
LAX,2013-01-07 15:53,53.00,32.00,44.48,270.00,5.00,0.00,30.11,1019.50,10.00,,FEW,SCT,,,4500.00,9000.00,,,,,,,,,,53.06,KLAX 071553Z 27005KT 10SM FEW045 SCT090 12/00 A3011 RMK AO2 SLP195 T01170000,
LAX,2013-01-07 16:53,56.00,31.00,38.34,330.00,7.00,0.00,30.11,1019.50,10.00,,FEW,SCT,,,4500.00,9000.00,,,,,,,,,,55.94,KLAX 071653Z 33007KT 300V360 10SM FEW045 SCT090 13/M01 A3011 RMK AO2 SLP195 T01331006,
LAX,2013-01-07 17:53,60.00,30.00,31.85,320.00,6.00,0.00,30.10,1019.20,10.00,,FEW,SCT,,,5000.00,10000.00,,,,,,,,,,60.08,KLAX 071753Z 32006KT 10SM FEW050 SCT100 16/M01 A3010 RMK AO2 SLP192 T01561011 10156 20106 50010,
LAX,2013-01-07 18:53,62.00,32.00,32.17,270.00,14.00,0.00,30.09,1019.00,10.00,,FEW,SCT,SCT,,5000.00,10000.00,16000.00,,,,,,,,,62.06,KLAX 071853Z 27014KT 10SM FEW050 SCT100 SCT160 17/00 A3009 RMK AO2 SLP190 T01670000,
LAX,2013-01-07 19:53,60.00,38.00,43.71,230.00,11.00,0.00,30.05,1017.60,10.00,,FEW,SCT,SCT,,5000.00,10000.00,16000.00,,,,,,,,,60.08,KLAX 071953Z 23011KT 10SM FEW050 SCT100 SCT160 16/03 A3005 RMK AO2 SLP176 T01560033,
LAX,2013-01-07 20:53,62.00,39.00,42.51,250.00,13.00,0.00,30.01,1016.20,10.00,,FEW,SCT,SCT,,6000.00,10000.00,18000.00,,,,,,,,,62.06,KLAX 072053Z 25013KT 10SM FEW060 SCT100 SCT180 17/04 A3001 RMK AO2 SLP162 T01670039 58030,
LAX,2013-01-07 21:53,65.00,31.00,27.84,270.00,19.00,0.00,29.98,1015.40,10.00,,SCT,SCT,BKN,,8000.00,14000.00,18000.00,,,,,,,,,64.94,KLAX 072153Z 27019KT 10SM SCT080 SCT140 BKN180 18/M01 A2998 RMK AO2 SLP154 T01831006,
LAX,2013-01-07 22:53,64.00,34.00,32.49,270.00,21.00,0.00,29.98,1015.30,10.00,,FEW,SCT,BKN,,8000.00,14000.00,20000.00,,,,,,26.00,270.00,2013-01-07 22:48,64.04,KLAX 072253Z 27021KT 10SM FEW080 SCT140 BKN200 18/01 A2998 RMK AO2 PK WND 27026/2248 SLP153 T01780011,
LAX,2013-01-07 23:53,62.00,36.00,37.69,270.00,18.00,0.00,29.98,1015.10,10.00,,SCT,,,,20000.00,,,,,,,,26.00,270.00,2013-01-07 23:06,62.06,KLAX 072353Z 27018KT 10SM SCT200 17/02 A2998 RMK AO2 PK WND 27026/2306 SLP151 T01670022 10189 20150 56010,
LAX,2013-01-08 00:53,61.00,42.00,49.73,270.00,13.00,0.00,29.98,1015.20,10.00,,FEW,SCT,,,15000.00,20000.00,,,,,,,,,,60.98,KLAX 080053Z 27013KT 10SM FEW150 SCT200 16/06 A2998 RMK AO2 SLP152 T01610056,
LAX,2013-01-08 01:53,64.00,36.00,35.15,310.00,9.00,0.00,29.98,1015.20,10.00,,BKN,,,,20000.00,,,,,,,,,,,64.04,KLAX 080153Z 31009KT 10SM BKN200 18/02 A2998 RMK AO2 SLP152 T01780022,
LAX,2013-01-08 02:53,58.00,42.00,55.47,60.00,7.00,0.00,30.00,1015.90,10.00,,SCT,,,,20000.00,,,,,,,,,,,57.92,KLAX 080253Z 06007KT 10SM SCT200 14/06 A3000 RMK AO2 SLP159 T01440056 53008,
LAX,2013-01-08 03:53,56.00,43.00,61.67,50.00,6.00,0.00,30.02,1016.30,10.00,,FEW,,,,20000.00,,,,,,,,,,,55.94,KLAX 080353Z 05006KT 10SM FEW200 13/06 A3002 RMK AO2 SLP163 T01330061,
LAX,2013-01-08 04:53,54.00,42.00,64.03,90.00,5.00,0.00,30.02,1016.40,10.00,,FEW,,,,15000.00,,,,,,,,,,,53.96,KLAX 080453Z 09005KT 10SM FEW150 12/06 A3002 RMK AO2 SLP164 T01220056,
LAX,2013-01-08 05:53,56.00,40.00,54.80,80.00,3.00,0.00,30.03,1016.70,10.00,,CLR,,,,,,,,,,,,,,,55.94,KLAX 080553Z 08003KT 10SM CLR 13/04 A3003 RMK AO2 SLP167 T01330044 10178 20122 51008,
LAX,2013-01-08 06:53,55.00,39.00,54.67,100.00,4.00,0.00,30.04,1017.00,10.00,,CLR,,,,,,,,,,,,,,,55.04,KLAX 080653Z 10004KT 10SM CLR 13/04 A3004 RMK AO2 SLP170 T01280039,
LAX,2013-01-08 07:53,53.00,39.00,58.77,120.00,5.00,0.00,30.04,1017.10,10.00,,CLR,,,,,,,,,,,,,,,53.06,KLAX 080753Z 12005KT 10SM CLR 12/04 A3004 RMK AO2 SLP171 T01170039 401890083,
LAX,2013-01-08 08:53,51.00,40.00,65.48,0.00,0.00,0.00,30.05,1017.30,10.00,,CLR,,,,,,,,,,,,,,,51.08,KLAX 080853Z 00000KT 10SM CLR 11/04 A3005 RMK A02 SLP173 T01060044 51006,
LAX,2013-01-08 09:53,47.00,38.00,70.74,120.00,3.00,0.00,30.04,1017.10,10.00,,CLR,,,,,,,,,,,,,,,45.77,KLAX 080953Z 12003KT 10SM CLR 08/03 A3004 RMK AO2 SLP171 T00830033,
LAX,2013-01-08 10:53,47.00,38.00,70.74,130.00,3.00,0.00,30.03,1016.70,10.00,,CLR,,,,,,,,,,,,,,,45.77,KLAX 081053Z 13003KT 10SM SKC 08/03 A3003 RMK AO2 SLP167 T00830033,
LAX,2013-01-08 11:53,48.00,37.00,65.56,0.00,0.00,0.00,30.04,1016.90,10.00,,CLR,,,,,,,,,,,,,,,48.02,KLAX 081153Z 00000KT 10SM CLR 09/03 A3004 RMK A02 SLP169 T00890028 10144 20078 55004,
LAX,2013-01-08 12:53,48.00,37.00,65.56,0.00,0.00,0.00,30.03,1016.60,10.00,,CLR,,,,,,,,,,,,,,,48.02,KLAX 081253Z 00000KT 10SM SKC 09/03 A3003 RMK AO2 SLP166 T00890028,
LAX,2013-01-08 13:53,47.00,38.00,70.73,0.00,0.00,0.00,30.04,1017.10,10.00,,FEW,,,,1400.00,,,,,,,,,,,46.90,KLAX 081353Z COR 00000KT 10SM FEW014 08/03 A3004 RMK AO2 SLP171 FU FEW014 T00830033,
LAX,2013-01-08 14:53,49.00,34.00,56.14,90.00,3.00,0.00,30.07,1018.10,10.00,,FEW,SCT,,,1500.00,20000.00,,,,,,,,,,48.03,KLAX 081453Z 09003KT 10SM FEW015 SCT200 09/01 A3007 RMK A02 SLP181 FU FEW015 T00940011 53011,
LAX,2013-01-08 15:53,50.00,35.60,57.52,0.00,0.00,0.00,30.10,,10.00,,FEW,SCT,,,1800.00,18000.00,,,,,,,,,,50.00,KLAX 081553Z 00000KT 10SM FEW018 SCT180 10/02 A3010 RMK FU FEW018,
LAX,2013-01-08 16:53,53.60,37.40,54.07,0.00,0.00,0.00,30.11,,10.00,,FEW,SCT,SCT,,2000.00,9000.00,18000.00,,,,,,,,,53.60,KLAX 081653Z 00000KT 10SM FEW020 SCT090 SCT180 12/03 A3011 RMK FU FEW020,
LAX,2013-01-08 17:53,57.20,41.00,54.60,,5.00,0.00,30.12,,10.00,,FEW,SCT,SCT,,2000.00,9000.00,18000.00,,,,,,,,,57.20,KLAX 081753Z VRB05KT 10SM FEW020 SCT090 SCT180 14/05 A3012 RMK FU FEW020,
LAX,2013-01-08 18:53,60.80,46.40,59.01,140.00,6.00,0.00,30.09,1019.00,10.00,,FEW,SCT,,,9000.00,18000.00,,,,,,,,,,60.80,KLAX 081853Z 14006KT 10SM FEW090 SCT180 16/08 A3009 RMK SLP190,
LAX,2013-01-08 19:25,62.60,44.60,51.72,110.00,4.00,0.00,30.07,,10.00,,FEW,SCT,,,9000.00,18000.00,,,,,,,,,,62.60,KLAX 081925Z 11004KT 10SM FEW090 SCT180 17/07 A3007 RMK AO2 PRESFR,
LAX,2013-01-08 19:53,66.00,43.00,43.13,0.00,0.00,0.00,30.06,1018.00,10.00,,FEW,SCT,SCT,,9000.00,18000.00,25000.00,,,,,,,,,66.02,KLAX 081953Z 00000KT 10SM FEW090 SCT180 SCT250 19/06 A3006 RMK AO2 SLP180 T01890061,
LAX,2013-01-08 20:53,64.00,50.00,60.25,260.00,6.00,0.00,30.05,1017.60,10.00,,FEW,SCT,SCT,,9000.00,18000.00,25000.00,,,,,,,,,64.04,KLAX 082053Z 26006KT 10SM FEW090 SCT180 SCT250 18/10 A3005 RMK AO2 SLP176 T01780100 56021,
LAX,2013-01-08 21:53,63.00,49.00,60.11,260.00,10.00,0.00,30.05,1017.70,10.00,,FEW,SCT,SCT,,9000.00,18000.00,25000.00,,,,,,,,,62.96,KLAX 082153Z 26010KT 10SM FEW090 SCT180 SCT250 17/09 A3005 RMK AO2 SLP177 T01720094,
